"zcta","tot_pop","white","black","alaskan_native","asian","pacific_islan","other","mixed_race"
"38569",197,197,0,0,0,0,0,0
"38570",9802,9413,96,24,70,0,0,398
"38571",14180,14056,7,18,46,0,25,56
"38572",11123,10553,168,125,28,0,78,342
"38573",1872,1872,0,0,0,0,0,0
"38574",9093,8562,60,33,27,0,355,112
"38575",1097,1005,0,0,0,0,92,0
"38577",1661,1650,0,0,0,0,0,22
"38578",174,138,0,0,0,0,0,72
"38579",1286,1226,0,0,0,21,0,78
"38580",1731,1731,0,0,0,0,0,0
"38581",3850,3745,6,0,0,0,21,156
"38582",1733,1733,0,0,0,0,0,0
"38583",24906,23629,523,9,78,0,58,1218
"38585",4461,4328,10,0,0,0,16,214
"38587",1037,1023,0,0,0,0,0,28
"38588",922,903,0,0,0,0,0,38
"38589",241,241,0,0,0,0,0,0
"38601",1857,1058,738,0,11,0,10,80
"38603",2715,1980,632,0,0,0,71,64
"38606",15538,8362,6388,67,138,0,0,1166
"38610",3324,2113,1061,0,18,0,112,40
"38611",16885,11968,4222,3,1,0,509,364
"38614",17353,3439,13500,67,109,0,117,242
"38617",495,106,389,0,0,0,0,0
"38618",11091,6617,3930,9,7,32,63,866
"38619",4721,1773,2750,0,0,123,0,150
"38620",3416,1577,1735,0,0,0,0,208
"38621",2107,611,1479,0,0,17,0,0
"38622",810,414,396,0,0,0,0,0
"38623",224,50,174,0,0,0,0,0
"38625",1617,1600,0,0,1,0,2,28
"38626",906,493,403,0,0,0,0,20
"38627",1600,1600,0,0,0,0,0,0
"38629",1752,1632,39,10,0,0,0,142
"38630",132,0,132,0,0,0,0,0
"38631",1415,27,1388,0,0,0,0,0
"38632",27467,23152,3442,46,168,0,266,786
"38633",2649,2488,155,0,0,0,0,12
"38635",16173,4231,11734,43,0,0,54,222
"38637",27290,12527,12507,67,227,11,1224,1454
"38639",957,0,957,0,0,0,0,0
"38641",2203,1369,566,0,0,0,253,30
"38642",2626,702,1749,0,0,26,0,298
"38643",1596,332,1235,0,6,0,0,46
"38644",218,30,188,0,0,0,0,0
"38645",1446,470,891,8,0,0,7,140
"38646",2959,767,2156,0,9,0,5,44
"38647",560,65,351,0,0,0,53,182
"38650",4332,3575,558,0,16,0,89,188
"38651",8751,6918,1614,0,1,0,61,314
"38652",16088,11427,3469,56,66,0,900,340
"38654",53995,36070,13945,90,1122,0,1067,3402
"38655",44339,31402,10831,166,989,0,671,560
"38658",2724,1653,998,28,0,0,41,8
"38659",2895,2055,707,0,0,0,0,266
"38661",1740,1300,359,0,0,0,81,0
"38663",12287,9137,2104,0,14,0,611,842
"38664",3221,501,2681,0,0,0,0,78
"38665",2998,2955,0,0,0,0,0,86
"38666",6553,3164,3325,35,0,5,0,48
"38668",14383,9419,4787,8,37,0,56,152
"38670",860,107,753,0,0,0,0,0
"38671",37798,21839,13737,48,415,0,746,2026
"38672",15535,10868,3663,3,748,0,80,346
"38673",1234,440,626,0,46,0,0,244
"38674",1070,724,346,0,0,0,0,0
"38676",5882,1031,4813,0,0,0,28,20
"38677",3799,3133,432,0,89,0,39,212
"38680",6130,3181,2359,24,54,0,334,356
"38683",4472,4237,151,2,27,0,55,0
"38685",1106,942,164,0,0,0,0,0
"38701",22296,6152,15567,19,280,0,84,388
"38702",27,27,0,0,0,0,0,0
"38703",11673,1355,10155,2,5,0,41,230
"38704",5,5,0,0,0,0,0,0
"38720",732,472,260,0,0,0,0,0
"38721",891,276,599,0,0,0,0,32
"38722",355,38,317,0,0,0,0,0
"38723",52,52,0,0,0,0,0,0
"38725",1033,470,530,0,0,0,2,62
"38726",457,23,427,0,0,0,0,14
"38730",1968,1729,187,0,0,0,50,4
"38731",139,63,76,0,0,0,0,0
"38732",16418,6305,9295,46,218,0,434,240
"38736",399,163,236,0,0,0,0,0
"38737",3064,558,2380,0,0,0,0,252
"38738",3765,964,2761,23,7,0,0,20
"38740",262,87,170,0,5,0,0,0
"38744",435,170,265,0,0,0,0,0
"38745",162,3,159,0,0,0,0,0
"38746",438,43,355,0,0,0,0,80
"38748",3071,1225,1844,0,0,0,0,4
"38749",54,14,40,0,0,0,0,0
"38751",10203,2049,7982,37,0,0,99,72
"38753",1157,614,539,0,0,0,0,8
"38754",1250,342,892,0,0,0,0,32
"38756",6226,2229,3439,0,21,0,343,388
"38759",1271,720,528,0,0,0,10,26
"38760",951,77,873,0,0,0,0,2
"38761",2286,658,1621,0,0,0,0,14
"38762",2337,0,2314,0,0,0,0,46
"38764",297,113,172,0,12,0,0,0
"38765",103,0,103,0,0,0,0,0
"38767",37,24,13,0,0,0,0,0
"38768",47,17,30,0,0,0,0,0
"38769",1946,226,1719,0,0,0,0,2
"38771",2980,600,2367,0,0,0,0,26
"38772",19,0,19,0,0,0,0,0
"38773",3269,833,2383,0,0,0,0,106
"38774",1804,76,1711,0,0,0,0,34
"38778",1219,271,917,0,0,0,0,62
"38781",146,0,146,0,0,0,0,0
"38801",29889,15320,12956,74,233,202,807,594
"38804",16602,10938,5125,47,36,0,191,530
"38821",12528,10328,1904,0,39,0,0,514
"38824",7387,5090,1851,0,56,0,155,470
"38826",4698,3213,1316,0,55,0,12,204
"38827",3551,3237,0,4,0,0,0,620
"38828",4628,3939,636,6,0,0,19,56
"38829",18644,15668,1465,11,596,0,46,1716
"38833",2297,2131,4,0,0,0,23,278
"38834",29190,24023,4035,102,122,0,285,1246
"38838",1246,1223,0,0,0,0,0,46
"38841",3411,2537,542,0,0,0,243,178
"38843",10813,9284,1278,24,6,7,43,342
"38844",217,217,0,0,0,0,0,0
"38846",1972,1943,0,0,5,0,0,48
"38847",3519,3507,7,0,0,0,4,2
"38848",696,649,40,0,7,0,0,0
"38849",6052,5055,806,5,8,0,5,346
"38850",2536,1631,773,0,14,0,65,106
"38851",8757,4453,3624,0,0,0,599,162
"38852",9016,8664,283,20,0,0,4,90
"38855",4501,4260,114,40,0,0,73,28
"38856",2254,2254,0,0,0,0,0,0
"38857",4804,4680,69,0,20,0,0,70
"38858",7579,5605,1974,0,0,0,0,0
"38859",747,747,0,0,0,0,0,0
"38860",5621,2406,3062,0,0,0,0,306
"38862",2517,1441,992,46,0,0,0,76
"38863",20526,15631,3156,0,9,0,1367,726
"38864",2221,2210,0,0,0,0,11,0
"38865",5156,4236,500,0,0,0,32,776
"38866",12538,10931,905,0,424,0,22,512
"38868",6238,3407,2615,0,0,0,116,200
"38869",430,314,114,0,0,0,0,4
"38870",2328,2276,33,0,0,0,0,38
"38871",1781,1635,5,0,0,0,2,278
"38873",2876,2569,250,4,5,0,0,96
"38876",1442,1441,0,0,0,0,1,0
"38878",2712,1842,409,0,0,0,453,16
"38879",888,136,752,0,0,0,0,0
"38901",17668,8769,8660,3,57,0,93,172
"38913",487,467,0,0,0,0,20,0
"38914",880,707,159,0,0,0,0,28
"38915",3404,2258,1004,0,32,0,50,120
"38916",5244,2829,2190,0,0,0,164,122
"38917",2993,1914,1064,0,0,0,0,30
"38920",585,349,228,8,0,0,0,0
"38921",5061,2010,2995,1,22,0,0,66
"38922",3037,1833,1133,63,0,0,0,16
"38923",598,438,160,0,0,0,0,0
"38924",369,88,281,0,0,0,0,0
"38925",2357,1471,820,0,0,0,0,132
"38927",1186,736,450,0,0,0,0,0
"38928",406,0,406,0,0,0,0,0
"38929",1872,1429,436,7,0,0,0,0
"38930",23406,5914,16756,0,171,0,403,324
"38940",1676,1364,261,0,0,0,0,102
"38941",3922,299,3471,0,0,0,114,76
"38943",335,159,176,0,0,0,0,0
"38944",375,251,124,0,0,0,0,0
"38945",64,49,0,0,0,0,0,30
"38946",264,23,241,0,0,0,0,0
"38947",516,287,229,0,0,0,0,0
"38948",2361,1373,967,0,0,0,0,42
"38949",386,349,17,0,0,0,0,40
"38950",518,120,398,0,0,0,0,0
"38951",1128,716,339,0,0,0,70,6
"38952",468,251,210,0,0,0,0,14
"38953",513,438,64,0,0,0,0,22
"38954",1137,528,609,0,0,0,0,0
"38957",467,160,302,0,4,0,0,2
"38958",0,0,0,0,0,0,0,0
"38961",660,487,173,0,0,0,0,0
"38962",72,0,72,0,0,0,0,0
"38963",3858,556,2506,2,48,26,660,120
"38964",163,101,62,0,0,0,0,0
"38965",8380,5422,2892,6,0,0,16,88
"38966",733,83,650,0,0,0,0,0
"38967",7824,3995,3709,0,0,0,0,240
"39038",5589,822,4688,5,8,0,55,22
"39039",2108,1305,765,0,0,0,0,76
"39040",3209,2153,1007,8,0,0,0,82
"39041",3889,605,3220,0,4,0,0,120
"39042",36793,28311,7756,24,128,0,245,658
"39044",3604,2778,810,0,0,0,0,32
"39045",1825,192,1633,0,0,0,0,0
"39046",27693,9259,17701,37,39,0,355,604
"39047",40496,32494,5894,99,785,0,223,2002
"39051",16199,8425,6635,668,80,0,344,94
"39054",472,6,462,0,0,0,4,0
"39056",25357,13483,9810,0,1066,0,549,898
"39057",2403,1210,83,1095,0,0,0,30
"39059",11775,4962,6447,0,16,0,231,238
"39061",0,0,0,0,0,0,0,0
"39062",600,376,224,0,0,0,0,0
"39063",3790,687,3103,0,0,0,0,0
"39066",5272,1308,3855,10,0,0,97,4
"39067",1166,924,218,0,0,0,0,48
"39069",4856,330,4451,18,41,0,9,14
"39071",6496,3569,2832,0,26,0,0,138
"39073",21277,17847,3176,0,0,0,167,174
"39074",14951,7591,6485,0,73,0,654,296
"39078",673,173,490,0,0,0,10,0
"39079",1720,465,1182,0,10,0,5,116
"39082",1184,550,598,0,36,0,0,0
"39083",9366,2855,6236,7,0,0,103,330
"39086",1638,87,1539,0,0,0,0,24
"39088",82,47,35,0,0,0,0,0
"39090",12811,6280,6036,15,0,0,299,362
"39092",3059,1718,1184,0,0,0,0,314
"39094",3714,2190,1306,0,0,0,26,384
"39095",6117,1141,4907,0,19,0,43,14
"39096",2346,164,2171,5,0,0,6,0
"39097",435,37,380,0,6,12,0,0
"39108",1492,964,429,0,0,0,0,198
"39110",43336,33989,6563,83,1977,0,140,1168
"39111",8929,6229,2655,7,0,0,0,76
"39113",589,91,495,0,0,0,2,2
"39114",10362,5374,4739,24,99,0,0,252
"39115",184,0,184,0,0,0,0,0
"39116",3126,2888,88,0,87,50,3,20
"39117",10354,7153,2559,47,0,0,544,102
"39119",4733,2653,2058,0,22,0,0,0
"39120",30733,12719,16498,97,185,0,798,872
"39140",2364,1508,833,0,0,0,0,46
"39144",787,242,545,0,0,0,0,0
"39145",5293,4612,649,0,7,0,0,50
"39146",2779,280,2499,0,0,0,0,0
"39149",1211,608,603,0,0,0,0,0
"39150",5305,580,4651,0,62,0,1,22
"39152",1059,762,289,0,0,0,0,16
"39153",2935,1884,1039,0,0,0,0,24
"39154",10276,6020,4174,4,0,0,51,54
"39156",523,516,0,0,0,0,0,14
"39157",24811,12806,10151,6,782,0,819,494
"39159",3133,955,2159,6,0,13,0,0
"39160",2989,1318,1611,0,26,0,0,68
"39162",54,22,32,0,0,0,0,0
"39166",705,353,352,0,0,0,0,0
"39167",0,0,0,0,0,0,0,0
"39168",6441,3673,2741,0,0,0,7,40
"39169",2846,120,2722,0,0,0,0,8
"39170",10257,5149,4995,51,7,0,0,110
"39174",808,43,765,0,0,0,0,0
"39175",4009,1435,2423,0,0,0,48,206
"39176",2592,1490,1090,0,0,0,0,24
"39177",183,183,0,0,0,0,0,0
"39179",853,352,501,0,0,0,0,0
"39180",31720,13887,16653,99,197,9,186,1378
"39183",13787,7608,6010,0,119,0,48,4
"39189",3915,1608,1712,574,0,0,0,42
"39191",8252,6368,1494,0,29,0,146,430
"39192",1895,855,1038,0,0,0,0,4
"39193",960,500,437,8,0,0,0,30
"39194",22156,6981,13959,118,13,0,690,790
"39201",918,163,743,0,12,0,0,0
"39202",7836,3504,4064,8,45,6,67,284
"39203",6689,383,6269,0,15,0,0,44
"39204",15933,953,14788,0,0,15,42,270
"39206",23641,3300,20120,58,104,0,0,118
"39208",32926,20717,10935,69,295,0,353,1114
"39209",26835,1272,25283,0,106,0,15,318
"39211",23872,10890,12592,10,165,48,17,300
"39212",32680,3850,28357,108,14,0,155,392
"39213",20379,280,19881,4,11,0,15,376
"39216",4080,2649,1365,0,53,4,0,18
"39217",1238,133,1096,0,9,0,0,0
"39218",6947,4792,1458,0,54,0,532,222
"39232",8179,4844,2424,30,452,0,157,544
"39269",0,0,0,0,0,0,0,0
"39272",13073,3515,9112,19,90,0,0,674
"39301",24911,13944,10442,45,14,0,234,464
"39305",20419,13638,5774,26,461,0,263,514
"39307",16926,4686,12056,15,46,0,9,228
"39309",341,227,70,0,0,23,0,42
"39320",2308,1277,1031,0,0,0,0,0
"39322",2054,1176,868,0,0,0,0,20
"39323",1110,1086,6,0,0,0,14,8
"39325",6434,5226,1166,14,17,0,0,22
"39326",310,57,253,0,0,0,0,0
"39327",4044,2593,1151,30,0,0,104,332
"39328",5149,1778,3355,0,0,0,8,16
"39330",2450,1947,485,0,0,0,0,36
"39332",2107,1578,370,0,1,0,153,10
"39335",2179,1558,586,0,0,0,0,70
"39336",1113,564,491,0,44,0,5,18
"39337",1714,1573,141,0,0,0,0,0
"39338",3954,1397,2538,0,0,0,0,38
"39339",14845,7041,7387,178,6,0,60,346
"39341",6599,1649,4950,0,0,0,0,0
"39342",1738,511,1198,14,0,0,0,30
"39345",5658,2239,3295,0,0,0,0,248
"39346",1829,1212,615,0,0,0,0,4
"39347",1402,706,696,0,0,0,0,0
"39348",489,88,401,0,0,0,0,0
"39350",25015,13215,6057,5166,159,10,65,686
"39352",582,338,244,0,0,0,0,0
"39354",2988,1167,1746,40,0,0,0,70
"39355",5718,3858,1827,0,0,0,23,20
"39356",521,521,0,0,0,0,0,0
"39358",1335,601,727,0,7,0,0,0
"39359",301,265,35,0,0,0,0,2
"39360",3993,1462,2531,0,0,0,0,0
"39361",1356,327,1029,0,0,0,0,0
"39362",3994,2224,1770,0,0,0,0,0
"39363",1468,909,559,0,0,0,0,0
"39364",2743,1659,988,0,0,0,0,192
"39365",7705,6110,1476,12,63,0,0,88
"39366",879,268,611,0,0,0,0,0
"39367",14522,8102,6027,0,44,0,95,508
"39401",40933,16603,22526,172,408,13,145,2132
"39402",40886,27292,11419,81,671,0,531,1784
"39406",1727,938,673,0,47,30,7,64
"39421",2985,845,2114,0,0,0,0,52
"39422",4330,1985,2306,0,0,0,0,78
"39423",2832,1768,904,0,141,0,0,38
"39425",2756,2720,28,0,0,0,0,16
"39426",17571,16557,566,48,22,0,11,734
"39427",1404,1222,182,0,0,0,0,0
"39428",9410,5293,4095,0,0,0,0,44
"39429",16540,10150,5754,0,185,24,259,336
"39437",12844,10052,2630,0,9,1,0,304
"39439",4769,1059,3379,185,0,0,106,80
"39440",21365,7466,13131,0,228,0,369,342
"39443",21505,18057,3102,43,13,35,51,408
"39451",7377,4715,2541,29,0,0,3,178
"39452",26818,24197,1929,102,214,0,59,634
"39455",10126,8169,1515,16,13,0,0,826
"39456",681,479,191,0,1,0,0,20
"39459",3816,3786,8,0,0,0,0,44
"39461",463,463,0,0,0,0,0,0
"39462",982,799,125,0,0,0,0,116
"39464",2887,2870,17,0,0,0,0,0
"39465",22111,18772,2823,17,95,0,67,674
"39466",28348,22080,4706,404,161,0,257,1480
"39470",11978,9763,1894,0,1,1,27,584
"39474",5526,1912,3589,0,0,0,0,50
"39475",13915,11553,1919,0,322,0,0,242
"39476",7439,6646,629,0,0,0,0,328
"39477",626,602,24,0,0,0,0,0
"39478",1961,1519,442,0,0,0,0,0
"39479",6394,5768,482,67,0,0,16,122
"39480",3201,2948,210,0,7,0,0,72
"39481",1746,1715,28,0,0,0,0,6
"39482",11369,10579,734,0,9,0,27,40
"39483",5943,4411,1374,0,0,0,158,0
"39501",23807,8757,13473,38,194,91,508,1492
"39503",56418,35497,16493,391,777,0,614,5292
"39507",17004,11334,4708,65,179,0,216,1004
"39520",19072,15332,2589,154,440,0,27,1060
"39525",8076,7625,67,0,8,0,17,718
"39530",7734,4261,2710,27,400,0,221,230
"39531",16892,11397,3629,181,719,41,55,1740
"39532",37837,29157,4476,5,2287,0,96,3632
"39534",2618,1811,447,0,111,21,29,398
"39540",8805,5364,2462,0,428,0,57,988
"39553",17437,10305,5306,105,318,0,1093,620
"39556",7703,7512,2,29,0,0,28,264
"39560",17276,15052,1131,0,506,0,44,1086
"39561",1486,1312,0,13,0,0,0,322
"39562",17447,15217,1560,129,0,0,105,872
"39563",13396,2638,9947,31,23,0,566,382
"39564",40946,32765,4093,40,1717,0,849,2964
"39565",20164,17897,776,173,645,185,274,428
"39567",11095,6756,3477,2,3,0,591,532
"39571",13709,10496,2429,130,58,21,29,1092
"39572",973,860,91,0,0,0,0,44
"39573",8476,7658,572,4,0,18,0,448
"39574",14361,13095,520,93,115,0,62,952
"39576",5705,4432,853,63,20,0,130,414
"39577",10737,7775,2695,6,0,0,0,522
"39581",10639,5072,4049,172,173,0,724,898
"39601",23635,14597,8845,0,159,0,8,52
"39629",6736,5614,1083,0,21,0,1,34
"39630",1101,472,533,11,0,0,0,170
"39631",3442,996,2282,0,15,0,139,20
"39633",1149,462,683,0,4,0,0,0
"39635",215,215,0,0,0,0,0,0
"39638",3451,1567,1884,0,0,0,0,0
"39641",4566,3328,1176,0,0,0,31,62
"39643",1057,666,391,0,0,0,0,0
"39645",4412,2682,1645,2,0,0,6,154
"39647",811,364,437,0,0,0,0,20
"39648",20349,7480,12357,46,197,0,85,368
"39652",8569,3712,4717,50,40,0,19,62
"39653",2304,1766,484,0,2,0,1,102
"39654",5100,3235,1684,24,27,0,89,82
"39656",671,141,530,0,0,0,0,0
"39657",1601,731,701,22,20,0,113,28
"39661",2713,1508,1205,0,0,0,0,0
"39662",1237,980,257,0,0,0,0,0
"39663",2424,1206,1213,2,0,0,0,6
"39664",1909,1604,305,0,0,0,0,0
"39665",1985,1009,902,0,5,0,0,138
"39666",9976,5806,4013,5,21,0,34,194
"39667",11543,5826,5366,63,34,0,205,98
"39668",1121,433,688,0,0,0,0,0
"39669",5468,1540,3850,0,17,0,0,122
"39701",12798,4166,8105,12,31,8,100,752
"39702",23967,11890,11729,64,122,0,15,294
"39705",12254,7661,3474,10,285,0,128,1392
"39730",12419,6663,5726,0,0,0,6,48
"39735",3794,2598,1173,15,2,6,0,0
"39736",272,18,234,0,0,0,0,40
"39737",166,128,38,0,0,0,0,0
"39739",2513,863,1581,0,11,0,0,116
"39740",5951,4778,841,41,124,0,123,88
"39741",1789,1060,729,0,0,0,0,0
"39743",1893,164,1725,0,0,0,0,8
"39744",5503,4024,1440,7,21,0,11,0
"39745",686,459,227,0,0,0,0,0
"39746",2353,1753,503,0,76,0,0,42
"39747",1426,772,598,0,0,0,8,96
"39750",2525,1538,910,0,0,0,33,88
"39751",1425,1019,404,0,0,0,0,4
"39752",2568,2307,238,14,1,0,0,16
"39755",755,482,273,0,0,0,0,0
"39756",1997,228,1749,20,0,0,0,0
"39759",43941,25030,16242,55,1484,81,208,1682
"39760",12,12,0,0,0,0,0,0
"39762",2730,1813,798,0,35,0,4,160
"39766",2692,2272,420,0,0,0,0,0
"39767",942,855,19,0,0,0,68,0
"39769",1252,981,132,0,138,0,0,2
"39771",134,118,11,0,4,0,0,2
"39772",1700,743,942,15,0,0,0,0
"39773",15329,5939,9033,96,106,0,0,310
"39776",1278,837,414,21,0,0,6,0
"39813",2109,797,1171,0,96,17,0,56
"39815",1754,527,846,0,0,0,193,376
"39817",10633,5170,5243,0,0,0,81,278
"39819",10492,5378,4377,38,177,0,522,0
"39823",7923,3276,4414,16,52,0,0,330
"39824",873,573,299,0,0,0,0,2
"39825",1314,1073,238,0,1,0,0,4
"39826",507,267,161,0,79,0,0,0
"39827",4175,3270,628,0,96,0,71,220
"39828",14539,7804,5573,102,51,11,0,1996
"39834",2106,1469,348,0,1,0,286,4
"39836",301,168,133,0,0,0,0,0
"39837",6113,3961,2082,12,6,28,0,48
"39840",5297,1679,3507,0,3,0,70,76
"39841",671,316,313,0,0,0,42,0
"39842",7471,2371,4670,16,188,0,184,84
"39845",7444,4442,2772,0,91,0,10,258
"39846",1882,623,1118,0,0,0,103,76
"39851",1730,622,1061,0,31,0,11,10
"39854",2433,1163,1048,0,145,12,0,130
"39859",1084,934,131,0,3,0,4,24
"39861",932,581,215,34,0,0,12,180
"39862",1017,509,486,0,0,0,8,28
"39866",2201,711,1334,0,0,0,105,102
"39867",415,115,300,0,0,0,0,0
"39870",1994,965,861,3,133,0,0,64
"39877",446,259,176,8,0,0,0,6
"39885",77,53,24,0,0,0,0,0
"39886",1492,568,718,0,0,0,119,174
"39897",3534,2651,815,11,5,0,5,94
"40003",2012,1894,67,0,0,0,0,102
"40004",29892,26746,2088,39,230,0,124,1330
"40006",4459,4070,29,0,0,0,179,362
"40007",50,50,0,0,0,0,0,0
"40008",3173,3036,86,0,3,0,0,96
"40009",1277,1265,0,9,0,0,0,6
"40010",687,635,0,0,0,0,0,104
"40011",2973,2888,48,0,21,0,3,26
"40012",864,864,0,0,0,0,0,0
"40013",5558,5313,158,0,26,0,0,122
"40014",22844,21542,295,0,349,0,109,1098
"40019",4044,3350,250,0,67,0,174,406
"40020",226,223,0,0,0,0,0,6
"40022",957,815,99,0,5,0,0,76
"40023",5067,4652,337,0,53,0,16,18
"40025",133,111,0,0,13,0,0,18
"40026",6313,5589,302,13,89,0,16,608
"40031",23907,21013,1578,64,179,6,318,1498
"40033",12032,10380,1237,0,66,36,112,402
"40036",286,286,0,0,0,0,0,0
"40037",2857,2789,26,5,0,0,3,68
"40040",386,352,0,0,17,0,0,34
"40041",422,352,20,0,0,0,0,100
"40045",3780,3625,0,19,0,26,52,116
"40046",1392,1360,0,0,0,0,0,64
"40047",18898,17918,172,10,143,4,39,1224
"40048",124,98,0,0,9,0,0,34
"40049",116,116,0,0,0,0,0,0
"40050",1460,1362,29,0,0,0,0,138
"40051",4656,4595,15,0,0,0,2,88
"40052",432,432,0,0,0,0,0,0
"40055",2153,2050,0,0,0,32,0,142
"40056",3264,2993,94,16,27,0,2,264
"40057",4031,3949,61,0,0,0,0,42
"40058",79,61,18,0,0,0,0,0
"40059",20869,18420,676,49,1297,0,83,688
"40060",1294,1286,0,0,0,0,0,16
"40062",162,162,0,0,0,0,0,0
"40063",505,328,149,0,0,0,16,24
"40065",30561,25091,2500,0,376,0,1559,2070
"40067",6783,5909,326,0,43,42,68,790
"40068",2237,2139,5,0,0,24,0,138
"40069",8590,7422,886,0,77,0,12,386
"40070",488,488,0,0,0,0,0,0
"40071",16314,15545,281,21,146,0,45,552
"40075",1009,952,18,0,39,0,0,0
"40076",3215,2648,9,0,0,0,0,1116
"40077",555,555,0,0,0,0,0,0
"40078",2585,2472,9,0,0,0,12,184
"40104",1019,985,0,0,0,0,5,58
"40107",2470,2453,0,0,0,0,10,14
"40108",12190,11541,103,38,33,0,16,918
"40109",1957,1859,0,0,16,0,0,164
"40110",68,68,0,0,0,0,0,0
"40111",1780,1746,4,0,0,0,2,56
"40115",765,620,0,0,0,0,0,290
"40117",2264,2142,93,0,10,0,0,38
"40118",9268,8522,206,0,139,0,0,802
"40119",2077,2044,0,0,0,8,14,22
"40121",8865,5643,1373,103,156,109,336,2290
"40140",745,719,0,0,0,0,0,52
"40142",1980,1825,141,0,0,0,0,28
"40143",6305,6121,98,0,0,0,12,148
"40144",1117,1105,0,0,0,0,0,24
"40145",722,722,0,0,0,0,0,0
"40146",3809,3502,176,0,0,0,15,232
"40150",4892,4595,72,0,29,0,0,392
"40152",971,863,0,26,70,0,0,24
"40155",1078,953,66,3,0,0,0,112
"40157",762,692,5,0,0,0,34,62
"40160",23659,14178,6370,85,699,120,425,3564
"40161",212,212,0,0,0,0,0,0
"40162",5473,5298,16,0,0,0,0,318
"40165",37522,35998,361,107,254,0,271,1062
"40170",474,474,0,0,0,0,0,0
"40171",151,151,0,0,0,0,0,0
"40175",14678,12047,1368,19,138,12,41,2106
"40176",943,943,0,0,0,0,0,0
"40177",1706,1632,0,14,0,0,0,120
"40178",519,519,0,0,0,0,0,0
"40202",7796,3494,3777,36,268,0,29,384
"40203",17568,7762,9114,4,10,6,35,1274
"40204",14395,12448,1173,0,293,11,75,790
"40205",24859,23347,543,0,244,0,137,1176
"40206",19557,15996,2151,75,783,0,66,972
"40207",29871,26750,1274,19,1026,22,202,1156
"40208",15190,9749,3420,84,745,165,102,1850
"40209",350,238,11,0,0,0,0,202
"40210",14385,1284,12455,21,5,4,159,914
"40211",22516,1119,20918,10,0,0,189,560
"40212",16248,6144,9425,84,0,1,193,802
"40213",15383,11224,3036,10,120,0,205,1576
"40214",46002,30304,9416,70,3019,3,805,4770
"40215",20644,11669,7136,60,242,0,348,2378
"40216",43367,21280,18931,66,845,0,675,3140
"40217",12879,11126,808,29,234,0,482,400
"40218",34427,16983,12870,66,1740,0,800,3936
"40219",38258,24676,9681,34,762,11,1004,4180
"40220",34347,26841,4770,50,1521,8,468,1378
"40222",22141,18108,1925,0,1023,0,50,2070
"40223",23509,19643,1766,24,939,1,143,1986
"40228",15814,13081,1831,0,317,0,325,520
"40229",40709,33809,4306,55,915,6,395,2446
"40231",0,0,0,0,0,0,0,0
"40241",29748,23376,3062,10,1902,67,272,2118
"40242",11635,9475,1406,13,421,27,122,342
"40243",10290,9024,726,19,211,0,25,570
"40245",34802,28264,3306,28,1970,0,160,2148
"40258",26664,20414,4818,24,233,25,440,1420
"40272",37401,32488,2866,9,345,130,272,2582
"40280",631,496,42,0,67,0,0,52
"40291",38416,29959,6309,0,441,0,466,2482
"40299",42219,34150,4780,170,1377,12,460,2540
"40310",319,300,19,0,0,0,0,0
"40311",7384,7126,65,6,0,0,49,276
"40312",5238,5073,0,0,0,0,0,330
"40313",2664,2624,0,0,0,0,0,80
"40316",429,402,0,0,0,0,0,54
"40322",3419,3372,9,0,0,0,0,76
"40324",49062,42762,2200,153,631,0,1239,4154
"40328",911,907,0,0,0,0,0,8
"40330",19546,18004,703,54,169,6,157,906
"40334",45,38,5,0,0,0,0,4
"40336",12364,12052,6,36,0,0,13,514
