"store_name","store_id","review_count","ratings","categories","food_desert"
"FamiLi Chinese Take Out","sgEfjB0S5sQBWFl9IIBY5g",46,4.5,"chinese,hotdogs,chicken_wings",0
"Blaze Pizza","SLWUcNRm6TA3N-_kPSAp7w",190,3.5,"pizza,salad,hotdogs",0
"Qdoba Mexican Eats","rbXC0q8s-imt1RLHo6M1BQ",382,3.5,"mexican,hotdogs",0
"Halal Munchies","cEB3DcrN7xDyXiswWNe47Q",235,4.5,"halal,hotdogs",0
"White Castle","fhc0YhQnJlICmqvdIh2kLg",164,3.5,"hotdogs,burgers",0
"Chick-fil-A","ppAM8DJhaE1ZsBV2pkOFDw",35,4,"hotdogs,chickenshop",0
"Scoops N' More","dFNGqax7-x2UBvg3T5Qd6Q",29,4.5,"icecream,hotdogs,burgers",0
"Pieology Pizzeria","OsNqGZhfPfa7bBCFcO31Hw",27,4.5,"hotdogs,pizza",0
"Chick-fil-A","R4SRGWrd49EMC7MFWfnTLw",100,4,"hotdogs,chickenshop",0
"The Hummus and Pita","0oxk3CXbbbX2tTLgBq1AHQ",147,4.5,"mediterranean,hotdogs",0
"MOD Pizza","xtdNnMEGJgpMxKy1hCXaVw",54,4,"hotdogs,pizza",0
"Richard's Drive In","pJPf5pVubWEufzlCS9JkLQ",39,3.5,"sandwiches,hotdogs",0
"Adobo Latin Kitchen","tqbYk4TqeZE6TqA6qgM2-w",50,3.5,"latin,spanish,hotdogs",0
"Jimmy's Hot Dogs","NdNYZtBVi4xLdUEtU9m07w",67,4,"hotdogs",0
"Jimmy's Doggie Stand","d8WE3PVaXUaKuJnvw6x2Dw",48,4,"hotdogs,hotdog,tradamerican",0
"Popeyes Louisiana Kitchen","eZxGB14000Ed9bo-2JpO1A",11,3.5,"hotdogs,chicken_wings",0
"Chipotle Mexican Grill","XtQUjqPsF-reiYAxK8HkdA",26,2.5,"mexican,hotdogs",0
"Five Guys","v55vU2WRzd9p0_wusMePhw",12,3.5,"burgers,hotdogs",0
"Papa Johns Pizza","M310MezYY0nzPaTUio7BJQ",12,4,"pizza,chicken_wings,hotdogs",0
"Goasis","08j4M3Bd67xblA73kvtRgw",44,4,"servicestations,convenience,hotdogs",0
"Zaxby's Chicken Fingers & Buffalo Wings","ARgbvzAg60jR9729up_92A",38,3,"hotdogs,chicken_wings,salad",0
"Five Guys","kMWqoU6dHnmmsD9vpp6Ahw",34,3.5,"hotdogs,burgers",0
"Pita Pit","EGzgRDdsi9-SJ47svhCLXg",24,4,"hotdogs,sandwiches,mediterranean",0
"Chick-fil-A","pSyH8jQ4KfLJ_nu5kIQyYw",58,3.5,"hotdogs,chickenshop",0
"Five Guys","lLODoR94ew4-oz3HN_g54A",67,3.5,"burgers,hotdogs",0
"Chick-fil-A","NpBSLefg7n8PfrkKIYyAMg",26,4,"hotdogs,chickenshop",0
"Culver's","PNmLcdrpzaWowsMpma9Ulw",35,4.5,"burgers,icecream,hotdogs",0
"Culver's","XlKF9RdL7bZarPUPrZIMXA",34,3.5,"burgers,hotdogs,icecream",0
"Hinkle's Hamburgers - New Ownership","jizhLG8SnTnLIP9f5LYteA",77,4,"hotdogs,burgers,tradamerican",0
"Freddy's Frozen Custard & Steakburgers","bkudAWLJ5He6_6eTEkYZXw",56,4.5,"burgers,icecream,hotdogs",0
"Halal Munchies","GefxzALwvlNVUYc1kkX4dQ",39,4.5,"hotdogs,halal",0
"Boba Fries","CnFp2AUFkzsnfh7MQD3yag",96,4.5,"bubbletea,hotdogs",0
"Halal Munchies","cEB3DcrN7xDyXiswWNe47Q",235,4.5,"halal,hotdogs",0
"Shake Shack","KboHPuo60_3PN2ddm8lEVQ",254,4,"burgers,hotdogs",0
"Cheeburger Cheeburger","MCoFw4vFk6kCSdYfyau6DQ",451,3.5,"burgers,hotdogs",0
NA,NA,NA,NA,NA,NA
"Dairy Queen Grill & Chill","xuj5dNwLzfvNmqhI0Jc73Q",1,5,"icecream,hotdogs,burgers",0
"Taco John's","SfDnHbSOrnATm_gofaehEw",3,2,"hotdogs,mexican",0
"McDonald's","4XnB3mZnw5vMiOGwaIwgcQ",4,3.5,"burgers,hotdogs,coffee",0
"Pizza Hut","pG8afw-BGE320c_ppATRFQ",3,4,"pizza,chicken_wings,hotdogs",0
"Boba Fries","CnFp2AUFkzsnfh7MQD3yag",96,4.5,"bubbletea,hotdogs",0
"Ray's Candy Store","WEC8O6GskyWJVpri_gW3QQ",443,4.5,"desserts,icecream,hotdogs",0
"Halal Munchies","5UEbm_aiA56FHc6nuJNPHg",83,4,"halal,mediterranean,hotdogs",0
"Jollibee","qy2S_akh9RjSAktwUKf1-g",627,3.5,"filipino,hotdogs,chickenshop",0
"Wah Fung No 1","X8ZS-dgiMIJvhwf9SaDnjw",1767,4.5,"hotdogs,cantonese",0
"McDonald's","djX-e1unf_uvIzpJAqK6kQ",17,2,"burgers,hotdogs,coffee",0
"Pizza Hut","j74uoCHniR4mhvqrKxTbBA",3,3.5,"pizza,chicken_wings,hotdogs",0
"Rally's","fR9-pFU6Wmalnj9dquxwlA",9,3,"burgers,hotdogs",0
"Dairy Queen Grill & Chill","kTrVCBNqFHCrnUmHqGbOrQ",14,2.5,"icecream,hotdogs,burgers",0
"Magic Subs and Gyros","7rTPG2G4jiJw0IOACOSLlg",7,5,"hotdogs,sandwiches,fooddeliveryservices",0
"Blaze Pizza","bSJczuohHVko33UT82hnfA",312,4,"pizza,salad,hotdogs",0
"Bayou Hot Wings","SI3q166YxgbxzQxMfpiWjQ",292,4,"hotdogs,chicken_wings,burgers",0
"Mikimoto","5rScKeYVjFk8VahsvJv9QA",411,4,"japanese,sushi,hotdogs",0
"The Company Burger","q6hWVlVeiCgMgM22wt1wfw",765,4,"burgers,hotdogs",0
"Atomic Burger","BWK7MAUayTZlQ_3PJeaudg",346,4,"hotdogs,burgers,tradamerican",0
"Canton Express","G-jQeRZX8ABQPWn7TiSqqA",189,4,"chinese,hotdogs",0
"Caesar's Chicken","wrRKg0JKGfBOHJa1ngr6Zg",312,3.5,"hotdogs,chickenshop",0
"House of Pho","Q6dovsm2sFW38u-JzTaHDQ",270,3.5,"vietnamese,asianfusion,hotdogs",0
"Tapsilog Express","dxcExcbeBD74CEOi-6aPhQ",217,4,"filipino,hotdogs",0
"In-N-Out Burger","YmNGFDGTJo6hvZumaFkjDA",433,4,"hotdogs,burgers",0
"Taco Casa","4RK6rJ5IgZXdtZg5IVsjCw",54,3.5,"tex-mex,hotdogs",0
"Raising Cane's Chicken Fingers","tmr3ulLhlOKym4dpSf570g",68,3.5,"hotdogs,chicken_wings",0
"Layne's Chicken Fingers","FkPqZOOuvh5e-MafxMQRTQ",101,3.5,"hotdogs",0
"Blaze Pizza","yif7JJdoixqgqJOsKn_WpQ",127,4,"salad,hotdogs,pizza",0
"Layne's of College Station","5cyTWzX6kcJGzKR0H_owmA",201,4,"hotdogs",0
"Hardee's","Cpq5VJEGXtWgQUwcPBnHXg",10,2,"hotdogs,burgers",0
"Taco John's","PRcTaickc7vDwAB0lbvsfA",6,2.5,"mexican,hotdogs",0
"Pizza Hut","p4bbfCRDKNjsYiwOxBrOvQ",5,2,"pizza,chicken_wings,hotdogs",0
"Taco Bell","NOR_dspmL4cJwI65FdlqxA",2,4,"hotdogs,mexican",0
"McDonald's","vfLJeJnq0aPrp1Em5lUkjw",3,3.5,"burgers,hotdogs,coffee",0
"Chipotle Mexican Grill","_IQXU-LOcvJE6c7GfnZLVw",33,2.5,"hotdogs,mexican",0
"Jimmy John's","BIG4NfbLwrMk9Nd4JQ0nBQ",4,5,"sandwiches,hotdogs,delis",0
"Burger King","mI7OM8N3N0Jgm-WVZV4nTQ",4,4,"burgers,hotdogs",0
"Five Guys","jLf4C2dmhbEiKJBJxZxM3A",17,4,"burgers,hotdogs",0
"Ward's Drive-in","r3LnoxPh5Jd-rmTqbH6IqA",5,4.5,"burgers,hotdogs,icecream",0
"McDonald's","jdZZYVzJa3kQX0zeeGsSJQ",68,2,"hotdogs,burgers,coffee",0
"Carl's Jr","H_bx2GFDG-jl8UytyztG6A",33,3,"hotdogs,burgers",0
"Taco Bell","hM87iWkgOMPa0yuM_LJ_hA",56,2.5,"mexican,hotdogs",0
"Jack in the Box","91slNnj07mgu8z2UipXLxA",22,4,"hotdogs,burgers,tacos",0
"Pita Pit","hEIkm_kyjBCRLTDrqxbgbw",302,4,"hotdogs,mediterranean,sandwiches",0
"McDonald's","2Psq-KLDhxa7dhqrizhZIw",5,2.5,"hotdogs,burgers,coffee",0
"Culver's","tnDMdGeU8YKx4m0dCuqUAw",6,4.5,"hotdogs,icecream,burgers",0
"Hardee's","eMcR9KL8Obbp-FLtyqZ63w",3,3.5,"hotdogs,burgers",0
"Hardee's","nQuKJatq8nxvaPyCKBFA8w",3,2.5,"burgers,hotdogs",0
"McDonald's","qQyB80azH3e744eRbPFXFQ",7,2,"burgers,hotdogs,coffee",0
"Hardee's","3iDMjJrkMgtLrXRE-dDS5w",21,2.5,"hotdogs,burgers",0
"Culver's","r_fmiLPz14RkEFy_HjZrXg",27,3,"hotdogs,icecream,burgers",0
"QDOBA Mexican Eats","s3dolc15_51bvzDhlwMryw",23,3,"mexican,hotdogs",0
"Jimmy John's","Hwvgp6buND6b3xIuPssAqw",14,3.5,"sandwiches,delis,hotdogs",0
"MOD Pizza","o4n2DPSx1sE9q5_JST81Zg",38,3.5,"hotdogs,pizza",0
"Pizza Hut","gBwhkGI2Axq-nlgkbPkj2w",9,3,"pizza,chicken_wings,hotdogs",0
"Five Guys","_8s3a1y12KtQ8eZiLSsp_g",7,4,"burgers,hotdogs",0
"Chipotle Mexican Grill","EIjZNVk94_dGo5B9QLXFJQ",27,3,"mexican,hotdogs",0
"The Corral","xbcQxFyIM4YQb1xvQy_wQQ",13,4,"hotdogs",0
"Hot Head Burritos","RNEgr3wrmwtf2DiMmJM80Q",33,3.5,"mexican,hotdogs",0
"McDonald's","OqHu01FhmYcY2wdAmb3-Ag",19,3.5,"burgers,hotdogs,coffee",0
"Dairy Queen Grill & Chill","pkT83BuzVqOKoVkW0rRiZw",14,2,"icecream,hotdogs,burgers",0
"Firehouse Subs","pzfHhhL5pkL9tp3idkhNkg",32,3.5,"hotdogs,delis,sandwiches",0
"Five Guys","ThNN7i4O3UEE8QqrB8NDNA",24,3.5,"burgers,hotdogs",0
"Red's Eats","qCRB6u-E8JFTh0xS4ERv1Q",1155,4.5,"tradamerican,foodstands,hotdogs",0
"Fazoli's","qB16KgoMTf0OfOYyfRUKAw",10,4.5,"pizza,italian,hotdogs",0
"Freddy's Frozen Custard & Steakburgers","B7CcdhZ30PTe_A3I8Jup1A",24,4,"burgers,icecream,hotdogs",0
"WokChow Fire Seared Asian","UKCVDF-vmNjTxfqkFSo62A",99,3.5,"asianfusion,hotdogs,sushi",0
"Five Guys","QXBYkQ9GYnpRKaJ9d8i6Qw",20,4.5,"burgers,hotdogs",0
"Rosati's Pizza","kDDmW1q8mRZ2tl7c_Pl91A",117,4,"pizza,italian,hotdogs",0
"Chick-fil-A","9da1jwrQKNdt3zJGO_7AXw",887,3.5,"hotdogs,chickenshop",0
"Top Round Roast Beef","k9k6jbTGFyf4k_ttCD2Ryg",895,3.5,"sandwiches,hotdogs,icecream",0
"Honeybee Burger Mid-City","S-uyG1bQLTHTKpM9QR5_xQ",113,4.5,"vegan,burgers,hotdogs",0
"Al Wazir Chicken","VkTazkhx9K2EHFn4EuR6uA",599,4,"mideastern,mediterranean,hotdogs",0
"In-N-Out Burger","zo2AEDj10wcFZ3550vEB2A",1747,4,"hotdogs,burgers",0
"Hardee's","355lNml8QfABhph4sk7AwQ",4,3.5,"hotdogs,burgers",0
"Sonic Drive-In","WdsW9vo1YI9WyPPZX14a9Q",24,2.5,"burgers,hotdogs,icecream",0
"Chick-fil-A","aME6x49NMHyTINhU7T5UJg",8,4,"hotdogs,chickenshop",0
"MOD Pizza","yEvDpV-rt39phsGx7Rb2jQ",17,4,"hotdogs,pizza",0
"Famous Hot Weiner","oawPxBoPWGgk4T4-OQyKew",50,4,"salad,hotdogs,sandwiches",0
"Costa Vida","t3OSwnize84DUNdW7cj-7g",49,3,"mexican,hotdogs",0
"Frugals","_NwkVYs_whdLJ3pBDpXj0w",50,3.5,"burgers,hotdogs",0
"MOD Pizza","1p_sToemjR4hruuDuuYj_Q",32,4,"hotdogs,pizza",0
"Five Guys","DrCjDDLXTu3ADJXk07aGjQ",43,4,"burgers,hotdogs",0
"Chick-fil-A","GR3bW8qjVtZStrHfd7hrtA",55,4.5,"chickenshop,hotdogs",0
"Chipotle Mexican Grill","tuCC4n6y-hGOzYbnJ_xF8A",25,2,"hotdogs,mexican",0
"MOD Pizza","vFgeZeRjsRAGR72yYqNsPg",4,4,"pizza,hotdogs",0
"Five Guys","c2qOqkSbEUdX55oMeja25w",13,3.5,"burgers,hotdogs",0
"Chick-fil-A","K4ODLhKWiZp0PXWWMWnwHQ",70,2,"hotdogs,chickenshop",0
"Firehouse Subs","fpg9lIlFPIoacxmS3fYRNg",33,3,"sandwiches,hotdogs,delis",0
"The Dore","IG_kfdSDp6ix_wN328fk_A",18,4,"sportsbars,hotdogs,tradamerican",0
"Taco Mexican","s_deXhKn73pDS22r1MQ5YQ",30,4,"mexican,latin,hotdogs",0
"QuikTrip","SrMdpYZSecrse0wEaB8y9A",7,5,"convenience,servicestations,hotdogs",0
"Chick-fil-A","_KI_bW1sfGAvJH_reMV47A",22,4,"hotdogs,chickenshop",0
"El Gordo Mexican","MfPP9E0m1YG3n2pMo4-IvQ",122,4,"mexican,hotdogs",0
"QDOBA Mexican Eats","1kgdqioqYCGNZ1nLkiRzNg",64,3.5,"mexican,hotdogs",0
"MOD Pizza","pMKUB8Kq9D8ou5gOmv2CIQ",147,3.5,"hotdogs,pizza",0
"Chick-fil-A","OyXcD9Foh6ukwpGs090U_A",199,3.5,"hotdogs,chickenshop",0
"California Chicken Wings","yJEy4W8XXbOD5wNtDCM4zw",85,3.5,"chicken_wings,hotdogs,newamerican",0
"Potbelly Sandwich Shop","d6mxT2EJUn-1r7PfsjzoCw",103,3.5,"sandwiches,hotdogs,salad",0
"Firehouse Subs","QBmwdaaE_igwGsG_ujG7mQ",11,4,"hotdogs,delis,sandwiches",0
"Cook Out","3VQj5aquvP-yRqdv14aPhQ",35,3,"burgers,hotdogs,hotdog",0
"Chick-fil-A","7u4jrcYLfCzYJTdxjiOmAA",16,4,"hotdogs,chickenshop",0
"Skins' Hotdogs","JzvcuobObono2bCzypIQVw",19,4,"hotdogs,hotdog",0
"Five Guys","Tav-NeOysCMWzI4rFNqj0w",18,4.5,"burgers,hotdogs",0
"Taco Bell","3DQ5g8cfIGYJE5Wo2GWENw",24,3,"hotdogs,mexican",0
"Chick-fil-A","WbEYYI-fMIsQgj0pE6hBwQ",30,3,"hotdogs,chickenshop",0
"Popeyes Louisiana Kitchen","9zjqqxvaEUJh4XT-xJbrGg",18,2.5,"hotdogs,chicken_wings",0
"McDonald's","sjvC5Fhf7YfOoWEPHISWnQ",51,2,"burgers,hotdogs,coffee",0
"Cone Appétit","kwO3HxojySnJ5NiDEuH6Yw",19,4.5,"breakfast_brunch,comfortfood,hotdogs",0
"In-N-Out Burger","HBbPz-JzKHv5GgRg5iqdVw",716,4,"burgers,hotdogs",0
"In-N-Out Burger","tIIof6-zqlgxImFNDEIj9g",840,4,"hotdogs,burgers",0
"El Pollo Loco","howG6blP85RgnOac-8ONoQ",118,4,"hotdogs,mexican",0
"Hot Dog On A Stick","HqyLKOjMuTwlmKwD4SFS-w",213,4,"hotdogs,hotdog",0
"In-N-Out Burger","RYA5VQ_8BJS6xilYG-BPkg",1706,4,"burgers,hotdogs",0
"Wendy's","vBK-GrPZvS3s_TIYlk87aw",8,3,"burgers,hotdogs",0
"Chipotle Mexican Grill","3bt6VAEJw1BPZg1Pxw0_Tg",18,2,"mexican,hotdogs",0
"Twist 'N Shake","v-qG20CkIrj-a_w_YSy3OA",7,4.5,"icecream,hotdogs",0
"Jersey Mike's Subs","lkUC3MoOk6daNBSyyWlMGQ",3,4.5,"hotdogs,delis,sandwiches",0
"The Dairy Hut","lgr5Jt9wo5hSsQH9PKocFQ",48,4.5,"icecream,sandwiches,hotdogs",0
"Papa Johns Pizza","4i1Q9UEm9_mdRgM5Fbg8EQ",12,1.5,"pizza,chicken_wings,hotdogs",0
"Taco Bell","j-wDxaQvHrh2cq6wDLrJhg",11,2,"mexican,hotdogs",0
"McDonald's","RFXwkI0bQQa1DSskVqKoKg",11,2.5,"coffee,hotdogs,burgers",0
"Jersey Mike's Subs","j2eDfpvDI1a_dvy7gLO6kg",14,3.5,"sandwiches,hotdogs,delis",0
"Jersey Mike's Subs","o8TNycsbxyNKAnqKnQEdDQ",10,3.5,"hotdogs,delis,sandwiches",0
"Papa Johns Pizza","VeXHz-lKwdT8tUIh7aBUyA",58,2.5,"pizza,chicken_wings,hotdogs",0
"Jack in the Box","t_tgBQnLq2bwlm9xM79VXQ",27,3,"burgers,hotdogs,tacos",0
"Chang'an Express","qjqLjXBDj1qDo1T09rMfMA",41,4,"chinese,diners,hotdogs",0
"Juan Pollo","uqV-2hikL1pWUZ3sIke-wQ",54,3.5,"hotdogs",0
"Steve's Burgers","DNg5rMUNofa7vGbM8xM5xg",118,3,"hotdogs",0
"Skrimp Shack","CCROL7ttdRaVdtTaFQ8EVg",22,4,"seafood,hotdogs,sandwiches",0
"Chick-fil-A","ivKN2Io5tycys-C_3Ftzpg",58,3.5,"hotdogs,chickenshop",0
"Jersey Mike's Subs","xqRA1otoiL2VH2FZNBgr5g",24,4.5,"hotdogs,sandwiches,delis",0
"Gyro Shack & Bakery","BAYuLqMKsmyATuKQcaCH9A",29,4.5,"mediterranean,hotdogs,bakeries",0
"Wright's Dairy Rite","N214oJGdLqX9PtCrogsCRQ",122,4,"icecream,hotdogs",0
"McDonald's","hduJpXRVOGgQALYmMsFkmA",18,2,"hotdogs,burgers,coffee",0
"Wendy's","B1cVrPcKZ7qNDBOSF4F-pg",18,2,"burgers,hotdogs",0
"KFC","SV6aSdChL8PQb_mxRUUKFg",14,2.5,"hotdogs,chicken_wings,chickenshop",0
"Pizza Hut","I39DKczR6xWXl6vi5n2T_w",14,3.5,"pizza,chicken_wings,hotdogs",0
"Taco Bell","EDErqmq9bWCKki5Zp85z9Q",12,4,"hotdogs,mexican",0
"Five Guys","53LF3_hNBV7fIxfFjAKCuQ",186,3.5,"hotdogs,burgers",0
"Halal Munchies","GefxzALwvlNVUYc1kkX4dQ",39,4.5,"hotdogs,halal",0
"Halal Munchies","cEB3DcrN7xDyXiswWNe47Q",235,4.5,"halal,hotdogs",0
"Shake Shack","KboHPuo60_3PN2ddm8lEVQ",254,4,"burgers,hotdogs",0
"Cheeburger Cheeburger","MCoFw4vFk6kCSdYfyau6DQ",451,3.5,"burgers,hotdogs",0
"MOD Pizza","Qd9EuamS0WRvIq_ICat_cg",61,4,"hotdogs,pizza",0
"Culver's","NWIkj892FmHMJW-0OrJPdA",27,4,"hotdogs,icecream,burgers",0
"Blaze Pizza","0Ne1pFrWvNjJ25zhgW_7zg",161,3.5,"pizza,salad,hotdogs",0
"Chick-fil-A","_0Fu_pf-fB7eux-M3oI10A",77,4,"hotdogs,chickenshop",0
"Five Guys","JEtP9y4IH7EbBY4NHLcU-Q",62,4,"burgers,hotdogs",0
"Ben’s Fast Food","BgjWmg2k9NOBko0lVQFzdw",177,4.5,"newamerican,hotdogs,gluten_free",0
"SF Wraps","3AC3j3K25rdYLDe3D2Ld4w",275,4,"mediterranean,hotdogs",0
"In-N-Out Burger","_RysiB_bqTgCBmG8W96H4A",1894,4,"hotdogs,burgers",0
"Onigilly","Qv-yh5vmrN7mss3BNsqhQg",558,4,"japanese,hotdogs",0
"Cordon Bleu","Di4kb-1tnjP5OKFuV8qbUA",1104,4,"vietnamese,kebab,hotdogs",0
"Taco Bell","7C3TezJq2cs9485iU3HhWg",12,3,"mexican,hotdogs",0
"Whataburger","QzUN-aNiE5sR68uhbjHFdA",50,2,"burgers,hotdogs",0
"Captain D's","JCKcKDHSnZTFeBcyKeniMA",18,2.5,"seafood,hotdogs,tradamerican",0
"Taco Bell","92kGQCpgRb21oeu-9sop_A",12,3.5,"mexican,hotdogs",0
"Chicken Express","4G6nSPLloh7luJo3SELHAg",17,3.5,"chickenshop,hotdogs",0
"Honey Butter Fried Chicken","eUlykGltBGH0RC5lkwx2eg",2082,4,"chickenshop,hotdogs,breakfast_brunch",0
"Bombay Eats / Bombay Wraps","88YM9_0FuSNtpKLN0E4b6A",83,4.5,"indpak,vegetarian,hotdogs",0
"Windy City Gyros","CuR6GZEeh0TaD9KVd5837g",266,3.5,"greek,hotdogs",0
"Chicken Hut","1g_U0Mh6HxYOSLK7REkFsg",292,4,"hotdogs,chicken_wings",0
"Blaze Pizza","npBBFxQsJEccu7ZRafVv8Q",435,4,"pizza,salad,hotdogs",0
"Jimmy John's","OXnJd8DUwqD95jAyS4ub3A",2,5,"sandwiches,hotdogs,delis",0
"Dairy Queen Grill & Chill","my-QqKcNENp_hg5sEOn2UQ",3,4.5,"icecream,hotdogs,burgers",0
"Dairy Queen Grill & Chill","o0UpX6iWkKIxIJEgholCcw",7,3,"hotdogs,icecream,burgers",0
"McDonald's","KlPuj1rCPOLnkNZQNSKt4g",7,2.5,"coffee,burgers,hotdogs",0
"Culver's","MJ2AIxuCKV-eWsDJGlEL9A",10,3.5,"burgers,hotdogs,icecream",0
"Chipotle Mexican Grill","FjvCF0UT0JLnera5ONsFOw",400,3,"mexican,hotdogs",0
"In-N-Out Burger","r5jp_kQBJtBfBzu5AY_Dyg",363,4,"hotdogs,burgers",0
"Starbird Chicken","J5O4cAmy393oLV7ahC4ECg",869,4,"chickenshop,hotdogs,chicken_wings",0
"Jersey Mike's Subs","q2-ZIt8BMxpuwFaY9brKrg",218,3.5,"sandwiches,hotdogs,delis",0
"In-N-Out Burger","3MLCZ99s5KcnAIgNpz8gag",545,4,"hotdogs,burgers",0
"Blaze Pizza","QlRGnxi4hdIc5zJ6XJrh3Q",346,3.5,"pizza,salad,hotdogs",0
"Jersey Mike's Subs","-zuBqTwfLC7Bh38yUTJgeQ",47,3.5,"sandwiches,hotdogs,delis",0
"Chick-fil-A","Mkq9BDRCaqLZPgP1lhkcig",128,3.5,"hotdogs,chickenshop",0
"Saroki's Crispy Chicken & Pizza","KkMqgGLuxlVU1cwtHTp36w",82,4.5,"pizza,chickenshop,hotdogs",0
"Hunter House Hamburgers","0ByzW6CZJ6GQ2svWCwPlvQ",274,3.5,"burgers,hotdogs,tradamerican",0
"Chick-fil-A","3KAyk5alZk67oPLt24jomA",75,4.5,"hotdogs,chickenshop",0
"Chick-fil-A","yTxvQ0r-WQnGZJehIctoqQ",65,4,"hotdogs,chickenshop",0
"Zook's Homemade Chicken Pies","QFjwBQEBZ638dN4DcQy0vw",46,5,"hotdogs",0
"El Diablo Burritos","t6KptbA1s8lILdX8SL7TXA",101,4.5,"mexican,tex-mex,hotdogs",0
"Chesapeake House","p1fM0ffnHtOPzu1EejXl4Q",141,3,"sandwiches,hotdogs,wraps",0
"Maverik","vAKec-Tv1t6X5TvGSriavA",2,3,"convenience,servicestations,hotdogs",0
"A&W Restaurant","8ZUXXaG3kCTgVjHRE4TfGw",6,1,"hotdogs,burgers,hotdog",0
"A&W Restaurant","vRQknrZe6EGfyv9za_hlkQ",12,2,"burgers,hotdogs,hotdog",0
"Krispy Krunchy Chicken","S4_nE8GaFPNkCvXlO6Cp5g",7,4,"hotdogs,chicken_wings",0
"Arctic Circle","Nu6hHVsXDsNa8wpzZkxI_g",10,4,"burgers,hotdogs",0
"A&W Restaurant","wtS8fAv8wauk78dZvEy_KA",24,3.5,"tradamerican,hotdogs",0
"LifeSource Natural Foods","QDLx11laYDkO4EssE644gw",89,4,"grocery,vitaminssupplements,hotdogs",0
"Bo & Vine Burger Bar - Corvallis","SKPkR-zm1rB2H1VhXS8mtQ",181,3.5,"burgers,newamerican,hotdogs",0
"MOD Pizza","NgCwE_Z5WRyQh-KotmwIDQ",186,4,"pizza,hotdogs",0
"Burgerville","eQJ8RV0dzN95_0P2b8iHxg",163,3.5,"burgers,hotdogs",0
"Jimmy John's","BbLKWFGKaTE-b6j4Yk-Pfg",8,4,"sandwiches,delis,hotdogs",0
"Chipotle Mexican Grill","LjxHfA_k7xXHWDgDKN1A7A",21,3.5,"mexican,hotdogs",0
"Fazoli's","f5qPqmd5BDqyhA467gzdWw",19,3,"italian,hotdogs,pizza",0
"Firehouse Subs","mmNsiqcQoo3GFCOk-P8Xyw",26,3.5,"sandwiches,hotdogs,delis",0
"Culver's","vWhOJdwOzACay7XSlvNytw",19,4.5,"hotdogs,burgers,icecream",0
"Rally's","j1I88nIP7l2EAp-cwznfVQ",3,2.5,"burgers,hotdogs",0
"Taco Bell","yz7j2O0jRZYq6neJrOn91Q",5,2,"mexican,hotdogs",0
"Burger King","bZGLbNiDLfMcALSFZ6fiBg",3,2.5,"burgers,hotdogs",0
"McDonald's","5n0LNqyIPL5ukz5y4hIPkg",3,2.5,"hotdogs,burgers,coffee",0
"McDonald's","9ZpHJeHtUHMJRLnn1Cgtzw",5,3.5,"hotdogs,coffee,burgers",0
"Chick-fil-A","ppAM8DJhaE1ZsBV2pkOFDw",35,4,"hotdogs,chickenshop",0
"Pieology Pizzeria","V80I98QRzF1MhJrHJP_mQA",222,4,"pizza,hotdogs",0
"Super Duper Weenie","toWznpEAHHz-3thJZioGig",367,4,"hotdogs,hotdog",0
"The Hummus and Pita","0oxk3CXbbbX2tTLgBq1AHQ",147,4.5,"mediterranean,hotdogs",0
"Tacos El Azteca","La5poed10Yg4Ysce3Jn64Q",148,4.5,"mexican,hotdogs,foodtrucks",0
"PDQ Oakland Park","oShmQHypu2xzLVMCmwkDPQ",191,3.5,"sandwiches,hotdogs,chickenshop",0
"Dairy Belle","10b46DmBCmO_VIr_CJeNCg",316,4.5,"icecream,hotdog,hotdogs",0
"Chick’nCone - Fort Lauderdale","h9WBDaGE30CPnjhoW6QAhA",135,4,"hotdogs,chickenshop,desserts",0
"Hot Dog Heaven","YEKeaKk1cjXNtZk2daWaww",226,4,"hotdog,hotdogs",0
"Ichimora","jzFCxG75LDPmFpXVYvhezA",85,5,"japanese,hotdogs,noodles",0
"Cluck-U Chicken","-kiWW8QwljiR86gD_SbW3w",144,3,"chicken_wings,hotdogs,tradamerican",0
"Shake Shack","4KL5XiK4PoH3lhtr6eXtnw",195,3.5,"hotdogs,burgers,juicebars",0
"Pollos Pucalor","KQ5NzkuEApYWKvSWvMXvYQ",71,4,"hotdogs",0
"Blaze Pizza","eeGY87Eii9z2UwemGpzORw",176,4,"salad,hotdogs,pizza",0
"Five Guys","eiRne6XjfD2F59lTcMD2kg",74,4,"burgers,hotdogs",0
"Smokehouse","3en-7zzC0JiI3Xxan4U-OQ",562,3.5,"hotdogs,burgers,hotdog",0
"Bongo Burger","LMkjYjW17gyckgGVxEmVNw",249,3.5,"burgers,hotdogs",0
"Bongo Burger","G3d-xJF_Rt-P_za2eZ1q-Q",607,4,"burgers,hotdogs",0
"Top Dog","65ltOonS7uaG12RRdn-W3Q",415,4,"hotdogs,hotdog",0
"Urbann Turbann","-t6JanEk_V6VzctlTyr6eA",474,4,"indpak,hotdogs",0
"Shake Shack","j1ICCFH6F0ka83Ih2gMS1Q",73,4,"tradamerican,hotdogs,burgers",0
"Falafel Tarboosh","VWiKAEzdATXDYxdomqQ9Ig",119,4,"falafel,hotdogs",0
"Armonie","0xS2Jj-RZuFQKgxEWuVxzA",114,4,"pizza,italian,hotdogs",0
"Manhattan Diner","pbUj94_m12hdxy06vnsUpA",316,3.5,"diners,hotdogs,breakfast_brunch",0
