"","Year","LocationName","Geolocation","TotalPopulation","OBESITY","DEPRESSION","CANCER","CHOLSCREEN","CHD"
"5341",2019,19525,"POINT (-75.5866503 40.30757537)",14107,30.8,20.2,7,91.3,4.6
"5342",2019,19072,"POINT (-75.25770448 40.02430417)",9539,27.3,17.5,8.2,94.2,4.5
"5343",2019,19426,"POINT (-75.4372621 40.19133605)",38831,29.8,18.5,5.8,90.3,3.7
"5344",2019,18038,"POINT (-75.48229305 40.79593526)",3091,31.9,22,7.4,91.1,5.5
"5345",2019,18826,"POINT (-75.752914 41.74535951)",1910,35.7,22.3,8.7,90.1,7.7
"5346",2019,18210,"POINT (-75.570451 40.9938163)",8258,37,21.1,7.5,90.7,6.6
"5347",2019,18447,"POINT (-75.630605 41.53268)",10548,34.3,22,8.7,89.8,7.4
"5348",2019,19146,"POINT (-75.1835669 39.93938321)",35113,30.1,20.5,5,89,4.4
"5349",2019,19383,"POINT (-75.6016269 39.95159387)",3169,21.6,29,0.7,69.2,0.7
"5350",2019,18222,"POINT (-76.00041789 41.03510795)",9020,30.2,20.6,7.8,90.7,6.1
"5351",2019,18656,"POINT (-76.2055325 41.32831035)",2195,32.3,22.4,7.4,89.8,6.3
"5352",2019,19477,"POINT (-75.23063 40.18336761)",146,24.9,12.9,17.5,98.3,10.8
"5353",2019,18651,"POINT (-75.96186592 41.24756357)",8880,33.6,23,7.9,88.2,7.7
"5354",2019,19040,"POINT (-75.08926725 40.16911508)",20536,30.4,19.8,8.1,90.8,5.6
"5355",2019,19006,"POINT (-75.033899 40.13923373)",21423,28.4,17.9,9.1,93,6.1
"5356",2019,19082,"POINT (-75.27036603 39.96045684)",40997,35.4,19.1,4.9,87,5.2
"5357",2019,20004,"POINT (-77.02852803 38.89481009)",1622,22.2,22,5.3,91.6,3.4
"5358",2019,19150,"POINT (-75.17182385 40.07249561)",23378,37.7,18.1,6.7,93.3,6.2
"5359",2019,19090,"POINT (-75.1229873 40.14854754)",18832,31.4,18.7,7.4,91.1,5.3
"5360",2019,18463,"POINT (-75.42265685 41.34238879)",199,36.7,22.5,8.4,89.7,7.5
"5361",2019,18225,"POINT (-75.9710835 40.98109399)",114,33.1,21.7,9,90,8.5
"5362",2019,18810,"POINT (-76.568271 41.94825849)",6162,37.2,23.9,8.1,89.5,7.1
"5363",2019,18437,"POINT (-75.30638106 41.86782236)",211,34.9,21,9.7,92.3,8.2
"5364",2019,18252,"POINT (-75.97616465 40.77233923)",11188,34.3,23.4,8.6,89.1,8
"5365",2019,19550,"POINT (-76.25071804 40.45574295)",641,32.6,20.3,5.1,83.5,4.6
"5366",2019,19954,"POINT (-75.52039757 38.89746239)",1464,41.4,21.4,7.5,90.3,7.1
"5367",2019,19114,"POINT (-75.00357046 40.06740445)",30907,27.2,23.3,8,90,6.5
"5368",2019,19610,"POINT (-75.97604819 40.34007913)",15258,27.9,18.2,9.6,91.7,6.7
"5369",2019,18707,"POINT (-75.9263916 41.13377808)",15557,29.4,20.4,7.9,91.9,5.7
"5370",2019,18630,"POINT (-76.02945636 41.66740874)",3556,37.1,23.3,7.3,87.9,6.7
"5371",2019,19806,"POINT (-75.56425872 39.76327163)",9560,28.4,19.2,8.4,91.9,5.8
"5372",2019,18220,"POINT (-76.05183225 40.84400297)",344,32.4,22,8.2,90.3,6.6
"5373",2019,18843,"POINT (-75.8963195 41.79216984)",277,33.7,23.2,8,89.2,6.5
"5374",2019,18457,"POINT (-75.04847453 41.47191462)",82,32.9,19.5,9.6,91.7,7.5
"5375",2019,18080,"POINT (-75.621676 40.7380141)",11456,36.9,22.6,7.5,90,6.2
"5376",2019,19938,"POINT (-75.69958228 39.25708603)",8357,39,21.7,6.5,89.4,5.4
"5377",2019,19154,"POINT (-74.9816019 40.09510024)",34196,27.2,23.9,7.4,89.5,5.9
"5378",2019,19902,"POINT (-75.48182317 39.12526084)",283,25.1,19.4,0.7,71.6,0.9
"5379",2019,19403,"POINT (-75.3815485 40.14439191)",44260,29.9,18.5,7.6,91.1,5.2
"5380",2019,19046,"POINT (-75.10551872 40.10140531)",17809,28.4,18,9,92.9,5.8
"5381",2019,18337,"POINT (-74.8729385 41.30033084)",14572,34,20.6,7.6,91.5,5.6
"5382",2019,18323,"POINT (-75.27346887 41.19657944)",275,35.4,20.9,10,93.3,9.1
"5383",2019,19009,"POINT (-75.062291 40.13507593)",864,26,19.8,7.3,89,4.5
"5384",2019,19055,"POINT (-74.83876343 40.1496845)",13924,35.1,20.8,7,88.2,6.1
"5385",2019,19137,"POINT (-75.07394088 39.99462095)",8638,28.8,25.8,6.8,87.3,6
"5386",2019,19950,"POINT (-75.59733729 38.82014569)",6951,38.3,20.8,8.1,89.1,8
"5387",2019,18015,"POINT (-75.37107556 40.59064538)",32832,34.2,21.9,5.3,83,5.2
"5388",2019,18031,"POINT (-75.65255825 40.55401791)",7528,31.9,19.8,6.5,90.7,4.2
"5389",2019,18460,"POINT (-75.32046882 41.24856986)",184,36.1,21.8,9.4,91.2,9.2
"5390",2019,19126,"POINT (-75.13756049 40.0553896)",15758,37.3,19.1,6.5,91.6,6.9
"5391",2019,19962,"POINT (-75.503154 39.06155425)",10206,40.2,20.7,6.1,89.8,5.2
"5392",2019,19460,"POINT (-75.52972836 40.12725541)",40154,29.5,20.6,6.9,90.8,4.5
"5393",2019,18456,"POINT (-75.3296 41.58977923)",423,33.9,21.3,8.8,90.4,7.2
"5394",2019,18234,"POINT (-75.96434984 40.99259353)",401,31.9,23.1,8.4,88.3,7.6
"5395",2019,19953,"POINT (-75.69799828 39.15210587)",4386,39.6,22.6,7.2,88.9,6.6
"5396",2019,19301,"POINT (-75.4802543 40.04112842)",6402,27.8,19,8.6,93.2,5.3
"5397",2019,18419,"POINT (-75.788091 41.56614453)",4634,33.8,22.4,6.9,88.2,5.5
"5398",2019,18629,"POINT (-76.13822231 41.51151268)",1801,36.9,22.4,7.7,89.6,6.6
"5399",2019,18840,"POINT (-76.61419375 41.97124212)",10731,37.2,23.6,8.6,89.9,7.6
"5400",2019,18932,"POINT (-75.25582528 40.29427101)",388,32.4,19.1,8.2,91.9,5.8
"5401",2019,19454,"POINT (-75.24307917 40.22346349)",27870,27.5,17.3,7.3,92.2,4.6
"5402",2019,17982,"POINT (-76.02130278 40.78593131)",430,33,22.3,9.9,91.1,8.2
"5403",2019,19970,"POINT (-75.10218 38.53091681)",6170,32.6,17.7,12,94.5,9.3
"5404",2019,19604,"POINT (-75.91057482 40.35754388)",27658,38.8,21.3,4.7,81.3,6
"5405",2019,18053,"POINT (-75.70698029 40.71797994)",2375,34.7,22.1,6.8,90.7,4.8
"5406",2019,74558,"POINT (-95.15178977 34.493809)",455,38.8,24.7,9.6,89,11.7
"5407",2019,18644,"POINT (-75.87861892 41.33134387)",7546,30.3,21,8.8,91.3,6.9
"5408",2019,18466,"POINT (-75.36112 41.18877553)",16681,38.5,19.4,5.8,89,5.3
"5409",2019,73048,"POINT (-98.55685061 35.48769)",2020,37.1,24.6,7.9,87.9,8.2
"5410",2019,74046,"POINT (-96.56310814 35.74992001)",115,36.5,23.9,7.9,88.2,8.8
"5411",2019,20008,"POINT (-77.05935715 38.93564641)",27525,19.1,21.4,6.3,92.6,3.3
"5412",2019,73002,"POINT (-97.73097606 34.94935021)",1062,42.7,24.7,7.8,88.6,8.3
"5413",2019,74026,"POINT (-96.76235629 35.71295675)",896,39.9,24.1,7.1,87.6,6.8
"5414",2019,18371,"POINT (-75.04167641 41.15866983)",747,38.8,18.9,6.4,90.3,5.8
"5415",2019,77372,"POINT (-95.172584 30.23345495)",12164,38.5,26,6.3,85.6,6.6
"5416",2019,19017,"POINT (-75.46444175 39.890861)",348,28.5,21.2,7.6,91.9,5.2
"5417",2019,77855,"POINT (-96.148606 31.13089504)",238,35.8,22.2,9.6,91.6,9.3
"5418",2019,77502,"POINT (-95.19980412 29.6795352)",37995,36.7,18.9,5,84.3,6.2
"5419",2019,21201,"POINT (-76.62222831 39.29479445)",16972,33.2,20.7,4.9,88.9,4.9
"5420",2019,21054,"POINT (-76.648768 38.99929681)",10127,30.3,17.9,8,94.3,5.3
"5421",2019,21051,"POINT (-76.45401057 39.47208327)",279,29.3,18.4,8.5,94.8,5.4
"5422",2019,20615,"POINT (-76.54754723 38.42029361)",405,35.4,19.6,8.4,92.5,5.9
"5423",2019,20854,"POINT (-77.22047634 39.03372289)",49611,20.7,14.9,8.3,96,4.7
"5424",2019,21401,"POINT (-76.55213696 38.9896291)",36012,30.8,17.1,8.2,93.4,5.8
"5425",2019,20839,"POINT (-77.42256512 39.18353835)",214,24.8,17.9,9.1,94.9,5.9
"5426",2019,20842,"POINT (-77.4236055 39.2351293)",1824,25.9,18.2,8.5,94.7,5.6
"5427",2019,21617,"POINT (-76.03539155 39.04724128)",9907,31.8,17.1,7.9,93.1,5.2
"5428",2019,21158,"POINT (-77.03251416 39.6467118)",20234,31.5,19.7,7.8,92.5,5.3
"5429",2019,22134,"POINT (-77.42225405 38.51663972)",6862,29.1,21.1,1.8,74.9,1.8
"5430",2019,22476,"POINT (-77.07113647 38.04283031)",369,44.2,18.2,6.8,91.6,8.1
"5431",2019,22407,"POINT (-77.57566553 38.28440426)",54962,33.1,20.4,6.3,90.5,4.7
"5432",2019,22438,"POINT (-76.9997881 38.05448216)",463,41.5,19.3,7.8,91.5,9.1
"5433",2019,20751,"POINT (-76.57358901 38.80539828)",2343,31.6,19.1,8.1,93.8,5.8
"5434",2019,20721,"POINT (-76.78872181 38.9210785)",27016,38,10.8,6.2,95.5,4.1
"5435",2019,22433,"POINT (-77.86344764 38.35788644)",232,34.2,23.3,6.9,89.3,6.3
"5436",2019,21853,"POINT (-75.71355752 38.20368131)",11126,42,20.1,5.2,86.8,6
"5437",2019,21057,"POINT (-76.50648686 39.45049052)",4112,28.1,17.5,10,95.3,6.4
"5438",2019,21555,"POINT (-78.55638667 39.58935026)",1936,38.8,20.7,8.4,91.3,7.8
"5439",2019,20905,"POINT (-76.99288989 39.11190608)",18044,24.1,15.3,6.8,94.2,4.7
"5440",2019,21225,"POINT (-76.61398285 39.22105285)",33545,38.5,22.2,6.2,89.1,6.4
"5441",2019,21754,"POINT (-77.3070775 39.32816557)",6323,28.6,17.6,7.3,93.9,4.6
"5442",2019,22408,"POINT (-77.44520005 38.2207739)",26851,33.3,20.6,6,90.8,4.4
"5443",2019,20106,"POINT (-78.01173258 38.68699036)",5142,31.2,20.5,7.8,92.5,5.9
"5444",2019,21710,"POINT (-77.44955061 39.29816644)",4515,28.1,16.6,8.7,94,5.5
"5445",2019,21664,"POINT (-75.94503491 38.60695591)",539,33.7,19.5,8.4,92.1,6.5
"5446",2019,20390,"POINT (-76.99369549 38.87901907)",584,11.8,18,0.7,80.4,0.6
"5447",2019,20164,"POINT (-77.39566937 39.01265676)",37747,29.6,16.6,4.8,89.8,3.9
"5448",2019,21529,"POINT (-78.76859886 39.70606833)",631,39.5,20.6,9.5,91.3,9.6
"5449",2019,20685,"POINT (-76.52196297 38.44070475)",6471,38,20.7,6.8,92.2,5
"5450",2019,21822,"POINT (-75.6129921 38.26463206)",1930,40,20.5,7.5,91.7,7.2
"5451",2019,20723,"POINT (-76.86662901 39.13693043)",28972,28.2,15.8,5.2,92.7,3.3
"5452",2019,20871,"POINT (-77.25975825 39.24678913)",13130,21.8,15.2,4.8,93.1,2.9
"5453",2019,22042,"POINT (-77.19542455 38.86439783)",33537,25.5,16,5.1,89.6,4.1
"5454",2019,21212,"POINT (-76.61508278 39.36831256)",32322,32.8,19,6.9,93.3,5
"5455",2019,21704,"POINT (-77.3750002 39.35410288)",13321,27.3,15.9,6.1,92.9,3.9
"5456",2019,20778,"POINT (-76.56719692 38.83747758)",2009,32.3,19.3,7.7,94,5.4
"5457",2019,22480,"POINT (-76.4138452 37.66748852)",714,28.1,16.2,15.9,96.2,14
"5458",2019,20645,"POINT (-76.90629045 38.29553978)",857,44,19.7,9.2,93.2,8.3
"5459",2019,21769,"POINT (-77.56554379 39.44499842)",11236,28.6,17.8,7.8,93.7,5
"5460",2019,21133,"POINT (-76.81246594 39.37486315)",29998,39.3,15.2,6.1,94.3,4.9
"5461",2019,20817,"POINT (-77.14861605 38.9981536)",36240,21.1,15.4,8.5,95.8,4.8
"5462",2019,20832,"POINT (-77.07256641 39.15114715)",24965,23.4,17,6.6,94.1,3.9
"5463",2019,21060,"POINT (-76.57641448 39.16004232)",29223,33.8,19.7,6.9,90.9,5.8
"5464",2019,20732,"POINT (-76.54163484 38.658497)",9919,37,20.8,6.3,92,4.2
"5465",2019,20319,"POINT (-77.01696844 38.8669724)",84,13.2,19,0.9,80.5,0.6
"5466",2019,20619,"POINT (-76.52883384 38.28911277)",10503,35.4,18.7,5.9,91.1,4
"5467",2019,21676,"POINT (-76.28794306 38.7950911)",398,33,19.1,10.8,94.1,9
"5468",2019,21863,"POINT (-75.41617352 38.20026776)",5029,38.3,18.7,7.8,91.5,7.6
"5469",2019,22025,"POINT (-77.34025263 38.5993232)",17379,29,18.1,6.3,92.8,4.4
"5470",2019,21914,"POINT (-75.98158947 39.5730167)",765,37.1,19.9,8.1,91.3,6.8
"5471",2019,20769,"POINT (-76.83494925 39.01131968)",6604,35.4,11.8,6.1,94.5,4.3
"5472",2019,21643,"POINT (-75.8680724 38.64768281)",5979,38.1,19.2,7.1,91,6.5
"5473",2019,20876,"POINT (-77.23293146 39.20789299)",25496,25.3,16.2,4.5,91.4,3.3
"5474",2019,21644,"POINT (-75.882192 39.12009556)",111,35.7,19.2,6.9,89.3,6.3
"5475",2019,21824,"POINT (-76.03665494 37.98439907)",198,40.2,21,10.8,94.3,10.6
"5476",2019,20675,"POINT (-77.02246106 38.5809322)",1671,42.1,16.9,8,94,5.9
"5477",2019,21226,"POINT (-76.5491131 39.19051634)",7561,33.8,22.9,6,89.2,5.2
"5478",2019,20105,"POINT (-77.57412875 38.92835563)",11315,24.9,15.4,4.1,92,2.5
"5479",2019,21078,"POINT (-76.14813379 39.56999385)",17603,35.6,18.4,8,92.6,6.4
"5480",2019,20625,"POINT (-76.84430194 38.2604462)",1062,43.1,20.2,8.5,91.9,7.5
"5481",2019,21154,"POINT (-76.35620776 39.65223636)",6464,36.2,20.1,8.2,91.7,7.1
"5482",2019,21521,"POINT (-79.04044501 39.5460193)",1265,38.4,20.7,8.8,90.5,8.6
"5483",2019,22488,"POINT (-76.59209783 38.04579206)",1398,38.6,18.4,8.3,92.8,8.5
"5484",2019,21901,"POINT (-75.9952265 39.46432762)",15875,37.1,20.5,6.9,90.1,5.5
"5485",2019,22043,"POINT (-77.19740461 38.90029653)",24302,22.8,15.5,5.6,91.3,3.7
"5486",2019,21234,"POINT (-76.53390893 39.39347085)",69752,31.5,18.6,7.8,92.5,5.8
"5487",2019,21817,"POINT (-75.83315868 37.98378796)",5236,41.8,21,8.8,91.2,9.5
"5488",2019,21111,"POINT (-76.58174074 39.57724627)",4903,29.9,18.1,8.4,95.1,5.2
"5489",2019,21869,"POINT (-75.885954 38.36912258)",1006,36,18.8,9.2,92.6,8.1
"5490",2019,21619,"POINT (-76.27928862 38.95397765)",5848,33,17.7,8.2,92.8,6.1
"5491",2019,20152,"POINT (-77.5040858 38.91766479)",24946,24.4,14.8,4.1,92.5,2.4
"5492",2019,21711,"POINT (-78.01627195 39.66701497)",1029,38.2,21.7,7.6,91.1,6.6
"5493",2019,21675,"POINT (-76.088989 38.29168674)",105,33.8,20,9.8,92,9.2
"5494",2019,21758,"POINT (-77.66475643 39.34814955)",4921,32.4,19,7.5,92.9,5.2
"5495",2019,21531,"POINT (-79.42138978 39.64842315)",2227,34.3,19.2,8.2,91.3,7.1
"5496",2019,21032,"POINT (-76.6079028 39.03226601)",8848,31,18.7,7.7,94.1,5.2
"5497",2019,22046,"POINT (-77.18076503 38.88715119)",16235,26.7,16.7,6.6,93.2,4
"5498",2019,20879,"POINT (-77.16205256 39.16937392)",24360,25.8,16.5,4.8,91.6,3.5
"5499",2019,21913,"POINT (-75.86797273 39.4046007)",663,36.9,18.6,6.6,90.4,4.9
"5500",2019,21639,"POINT (-75.79356412 38.96567258)",4408,40.5,22,7,89.1,6.6
"5501",2019,21009,"POINT (-76.29570674 39.47067523)",29766,34.3,18.9,6.1,91.2,4.3
"5502",2019,21864,"POINT (-75.41512948 38.04167595)",611,36.8,19.3,8.1,92.8,6.9
"5503",2019,21163,"POINT (-76.85604585 39.33979294)",7026,27.2,15.3,7.2,93.9,4.6
"5504",2019,21204,"POINT (-76.63275833 39.40263645)",20253,28,19.3,7.4,88.6,5.2
"5505",2019,21220,"POINT (-76.43884477 39.34392505)",39199,33.9,20.3,6.7,91,5.5
"5506",2019,20170,"POINT (-77.38039716 38.98077958)",41236,25.5,16.1,4.6,89.8,3.5
"5507",2019,21702,"POINT (-77.45690995 39.4780131)",38847,30.5,17.2,6.8,91.3,5.1
"5508",2019,20782,"POINT (-76.96489183 38.96470804)",30560,36.6,13.1,5,90.2,4.3
"5509",2019,21714,"POINT (-77.50441865 39.41929473)",99,27,18.6,6.9,91.6,4
"5510",2019,21912,"POINT (-75.81572495 39.42146115)",1240,37.5,18.9,7.2,92,5.5
"5511",2019,22211,"POINT (-77.07079021 38.88007062)",648,18.2,17.7,1.7,77.3,1.2
"5512",2019,21130,"POINT (-76.19418411 39.47730598)",187,36.8,20.5,6.9,90.9,5.8
"5513",2019,20155,"POINT (-77.6291435 38.79005621)",29411,26.4,17.4,6.3,92.5,4.1
"5514",2019,21224,"POINT (-76.56058351 39.27948818)",49134,31.5,22,5.8,88.9,4.9
"5515",2019,22530,"POINT (-76.29957769 37.90332744)",126,29.4,17,12.2,95.1,9.9
"5516",2019,20601,"POINT (-76.85084002 38.61369741)",24156,43.8,16.7,5.8,92.5,4.2
"5517",2019,20165,"POINT (-77.38899599 39.05110039)",32383,26.5,16.4,5.7,93,3.6
"5518",2019,21610,"POINT (-76.06872839 39.36491721)",378,33.4,19.7,8.3,93,6.4
"5519",2019,20692,"POINT (-76.50058707 38.18486148)",1051,37.3,19,7.2,92.9,5.5
"5520",2019,21915,"POINT (-75.83720156 39.49969351)",3030,36.5,19.1,8.4,92.4,6.4
"5521",2019,21205,"POINT (-76.55020675 39.30424237)",16146,42.4,22.3,5.8,88.6,7.1
"5522",2019,21010,"POINT (-76.2932835 39.3867584)",104,39.4,19.1,4.5,90.7,3.6
"5523",2019,21146,"POINT (-76.55777063 39.08082444)",26705,29.1,17.6,8.4,94.9,5.2
"5524",2019,22060,"POINT (-77.15982 38.71979062)",8878,26.8,17.8,5.1,88.9,3.6
"5525",2019,21713,"POINT (-77.67103082 39.52482527)",9502,36.6,20.6,8.2,92.8,6.2
"5526",2019,22041,"POINT (-77.14196939 38.84803997)",27989,29.4,16.6,5.5,88.2,5.2
"5527",2019,20724,"POINT (-76.8027805 39.10643872)",16093,34.4,16.8,4.8,91.8,3.7
"5528",2019,20119,"POINT (-77.62497282 38.61814894)",3946,32.5,20.1,7.3,91.9,5.3
"5529",2019,20132,"POINT (-77.72708026 39.16776674)",15900,28,18.1,6.5,93.2,4.1
"5530",2019,21678,"POINT (-76.0926575 39.29164705)",2301,34.9,17.6,8.6,93.7,6.8
"5531",2019,20623,"POINT (-76.83727265 38.74246221)",2744,38.4,12,5.3,94.6,3.6
"5532",2019,21787,"POINT (-77.16985212 39.67322705)",10693,33.7,20.8,7.8,91.4,6.1
"5533",2019,21872,"POINT (-75.29455858 38.41937317)",718,34.1,18.8,7.8,93,5.9
"5534",2019,20895,"POINT (-77.07476961 39.02533416)",19054,22.9,16.5,8,94.9,4.6
"5535",2019,21632,"POINT (-75.77371587 38.72750507)",6353,42,21.2,7.7,89.9,7.9
"5536",2019,20684,"POINT (-76.40712917 38.14184361)",1125,36.8,18.7,8.1,92.7,6.2
"5537",2019,21539,"POINT (-79.04321375 39.62694926)",2819,37.3,20.4,8.8,90.4,8.2
"5538",2019,21071,"POINT (-76.814398 39.48168303)",497,29.9,18.4,8.7,95.2,5.5
"5539",2019,20745,"POINT (-76.99386881 38.80648398)",28451,40.5,12.7,5.2,92.1,4.6
"5540",2019,20057,"POINT (-77.07577429 38.90912272)",3888,16.1,29.7,0.9,73.1,1
"5541",2019,20646,"POINT (-76.99982941 38.52278771)",18890,41.1,18,7.6,92.6,5.5
"5542",2019,22535,"POINT (-77.152274 38.15491327)",580,35.9,19.6,7.9,91.4,7.4
"5543",2019,20711,"POINT (-76.65200471 38.80509203)",6643,34.2,19.3,7.9,92.8,6.5
"5544",2019,21015,"POINT (-76.2960638 39.54688279)",27763,33.1,18.4,7.5,92.8,5.2
"5545",2019,21756,"POINT (-77.70060819 39.45212845)",3612,36.4,20.9,7,92.2,5
"5546",2019,22401,"POINT (-77.48707134 38.29919318)",24286,31.6,21.1,5.2,86.3,4.4
"5547",2019,20818,"POINT (-77.16229773 38.97377312)",1962,21.4,15.9,8.3,96.2,4.4
"5548",2019,21665,"POINT (-76.32421048 38.74969639)",287,33.7,19.6,10.2,93.9,8.4
"5549",2019,21108,"POINT (-76.62210381 39.08965715)",17964,30.2,18.2,7.1,93.5,4.6
"5550",2019,22203,"POINT (-77.11733906 38.87369134)",21850,22.1,17.1,4.9,89.3,3.3
"5551",2019,20181,"POINT (-77.574063 38.6759508)",7877,28.2,19.5,7.2,92.6,5.1
"5552",2019,21557,"POINT (-78.92292146 39.51937795)",1895,37.8,20.3,8.8,91.7,8
"5553",2019,21757,"POINT (-77.25681319 39.5998199)",3036,31.8,19.8,8,91.7,6.3
"5554",2019,21673,"POINT (-76.04321362 38.65459695)",3136,32.5,17.7,8.3,93.5,5.9
"5555",2019,22026,"POINT (-77.2774693 38.5627933)",14258,33.5,18.2,4.2,89.4,3.7
"5556",2019,21634,"POINT (-76.19235897 38.28712042)",305,31.7,18.2,10.6,93.9,7.9
"5557",2019,20680,"POINT (-76.37533685 38.11367235)",1119,37.2,18.2,8.8,93.5,6.8
"5558",2019,20896,"POINT (-77.0924375 39.03478127)",906,21.5,16.1,9.4,96.6,4.8
"5559",2019,20686,"POINT (-76.4299695 38.18224188)",1332,21.5,22.3,1.2,78,0.9
"5560",2019,20659,"POINT (-76.73379724 38.41986608)",23498,37.2,19.8,6.6,91.1,5
"5561",2019,20180,"POINT (-77.6387828 39.26841876)",6549,28.7,18.5,7,93.5,4.5
"5562",2019,21703,"POINT (-77.4589075 39.37119338)",32854,30.3,17.5,5.7,90.3,4.1
"5563",2019,20774,"POINT (-76.77132926 38.87298504)",43013,38.7,11.2,5.7,94.8,3.8
"5564",2019,21774,"POINT (-77.27591574 39.40960303)",11662,28.4,18,6.2,93.1,3.6
"5565",2019,20720,"POINT (-76.7704695 38.96636967)",21031,35.3,11.9,5.4,94.5,3.5
"5566",2019,21780,"POINT (-77.4714445 39.67297119)",1625,30.6,19.1,7.8,90.5,6.3
"5567",2019,21842,"POINT (-75.12033137 38.34182127)",11089,33.3,18.4,9.5,93.2,7.9
"5568",2019,21903,"POINT (-76.0431025 39.57851392)",5687,36.7,18.9,7.6,92.1,5.7
"5569",2019,22473,"POINT (-76.47437934 37.89384364)",5099,33.7,18.3,9.7,93.8,8.8
"5570",2019,21771,"POINT (-77.15688687 39.393517)",29563,29.8,18.6,7.3,93.2,4.7
"5571",2019,22124,"POINT (-77.33027248 38.89056717)",17558,23.4,16.4,6.9,93.9,4.2
"5572",2019,21161,"POINT (-76.56541379 39.66040561)",5490,32.1,19.2,8.1,93.5,5.6
"5573",2019,21770,"POINT (-77.25685899 39.35187243)",5164,28.2,17.8,7.6,93.5,4.8
"5574",2019,21136,"POINT (-76.84703125 39.47062626)",33781,32.3,18.5,6.7,93,4.8
"5575",2019,20781,"POINT (-76.9459005 38.95537449)",11440,36.1,13.6,4.8,90,4
"5576",2019,21718,"POINT (-77.62752401 39.39227012)",151,30.2,18.4,8.8,94.7,5.9
"5577",2019,21781,"POINT (-77.75964837 39.57107357)",136,25.6,20.8,2.5,81.2,1.8
"5578",2019,20307,"POINT (-77.03047056 38.97496594)",353,21.7,20,2,82.6,1.7
"5579",2019,22213,"POINT (-77.16245708 38.89520366)",2936,22,17.1,6.4,93.2,3.5
"5580",2019,21524,"POINT (-78.80140537 39.70762562)",626,39.5,21.2,8.9,90.9,9
"5581",2019,21152,"POINT (-76.6846025 39.55383249)",5544,28.8,18.2,7.6,94.5,4.6
"5582",2019,20670,"POINT (-76.42004036 38.28213463)",1014,36.9,20,2.2,81.9,1.9
"5583",2019,22206,"POINT (-77.089086 38.83848529)",19051,23.8,18.3,4.3,90.3,2.4
"5584",2019,20877,"POINT (-77.18829379 39.14081992)",34321,27,16.1,5.5,90.4,4.6
"5585",2019,20139,"POINT (-77.6979435 38.65911759)",217,32,19.4,9.7,93.7,7.5
"5586",2019,21405,"POINT (-76.55375834 39.0277928)",544,28.7,16.7,10.4,96.6,6.6
"5587",2019,22202,"POINT (-77.05153485 38.85651683)",22543,21.3,16.8,5,90.9,2.9
"5588",2019,20110,"POINT (-77.48590173 38.74713568)",43876,31.8,18.8,5.2,88.7,4.3
"5589",2019,22548,"POINT (-76.69239038 37.82919703)",73,33.6,19.8,11.3,93.8,12.1
"5590",2019,20740,"POINT (-76.93098255 39.00275188)",28780,28.3,16.2,3.7,83.3,3.3
"5591",2019,21645,"POINT (-75.969048 39.30764656)",1039,33.4,17.4,8.3,92.6,6.6
"5592",2019,21904,"POINT (-76.0784541 39.62312966)",7252,37.4,20.1,7.1,90.9,5.7
"5593",2019,20687,"POINT (-76.34763811 38.07665476)",313,36.7,18.7,8.7,93.5,6.8
"5594",2019,20187,"POINT (-77.7428256 38.72251354)",15252,31.9,19.5,7.1,92.9,4.8
"5595",2019,20198,"POINT (-77.75764724 38.88034571)",2492,32.8,19.2,7.9,93.1,5.9
"5596",2019,21223,"POINT (-76.651693 39.28645548)",26366,44.1,22,5.9,89.3,7.9
"5597",2019,21114,"POINT (-76.6842197 39.00964262)",25225,29.2,18.1,6,93,3.6
"5598",2019,21652,"POINT (-76.2780438 38.71852498)",183,29.7,16.6,13.6,96.8,9.7
"5599",2019,21048,"POINT (-76.91034419 39.49528847)",10650,31.2,18.8,8.1,93.8,5.3
"5600",2019,21250,"POINT (-76.71117929 39.25561054)",3205,26.9,24,0.7,69.5,1.3
"5601",2019,20770,"POINT (-76.87945307 39.00430356)",25173,34.4,12.9,5.1,91.9,3.4
"5602",2019,21755,"POINT (-77.53479925 39.34374772)",5591,29.4,18.1,7.8,93.2,5.3
"5603",2019,22315,"POINT (-77.151817 38.75383488)",26202,25.7,16.8,5.4,92.2,3.4
"5604",2019,21750,"POINT (-78.28240875 39.67164274)",3766,38.6,22,8.2,91.2,7.1
"5605",2019,21005,"POINT (-76.14608717 39.4812524)",2112,31.6,17.8,1.8,80.8,1.5
"5606",2019,22508,"POINT (-77.78726458 38.31812929)",12696,31.2,19.6,8.8,93,6.4
"5607",2019,22192,"POINT (-77.31616227 38.68331226)",53394,29.5,18.3,5.5,91.3,4
"5608",2019,20783,"POINT (-76.96877529 38.999071)",44487,37.6,13.5,4.1,85.6,4.4
"5609",2019,21540,"POINT (-79.05925333 39.47658769)",65,37.4,18.9,10.1,90.8,10.5
"5610",2019,20197,"POINT (-77.62634239 39.19498263)",1840,28.4,17.6,7.4,94.7,4.8
"5611",2019,21840,"POINT (-75.89318535 38.25790125)",375,35.6,17.8,9.7,94.9,7.5
"5612",2019,20637,"POINT (-76.78007557 38.52625614)",5423,41.2,18.2,7,92.8,5
"5613",2019,22460,"POINT (-76.60707207 37.87662244)",1876,34.5,20,9.2,91.9,8.9
"5614",2019,21762,"POINT (-77.246485 39.47845365)",249,31,19.3,7,91.4,5.2
"5615",2019,21795,"POINT (-77.8216515 39.57916179)",9233,36.5,20.5,8.9,92.4,7
