"zcta","year","population","aland10","count_sales_445110","popden_sales_445110","aden_sales_445110"
11236,2017,100633,3.599021,56,0.5564775,15.55979
11237,2017,52319,0.9837593,82,1.567308,83.35372
11238,2017,55398,1.106553,56,1.010867,50.60761
11239,2017,12713,0.6172704,5,0.3932982,8.100178
11351,2017,0,0.0047657,0,NA,0
11354,2017,57566,2.17817,55,0.9554251,25.25055
11355,2017,82890,1.735239,49,0.5911449,28.23819
11356,2017,24069,1.57686,14,0.581661,8.878403
11357,2017,41393,2.810736,17,0.4106975,6.048239
11358,2017,36959,1.94871,32,0.8658243,16.42112
11359,2017,0,0.2503421,0,NA,0
11360,2017,19501,1.393462,11,0.5640736,7.894005
11361,2017,29072,1.765507,24,0.8255366,13.59383
11362,2017,18443,2.530622,12,0.6506534,4.741916
11363,2017,7423,0.8601936,4,0.5388657,4.650116
11364,2017,35885,2.467671,11,0.3065348,4.457645
11365,2017,45565,2.498755,23,0.5047734,9.204582
11366,2017,14308,1.093018,15,1.048365,13.72347
11367,2017,43496,2.355371,27,0.6207467,11.46316
11368,2017,114647,2.629547,123,1.072858,46.77612
11369,2017,37325,1.09033,27,0.7233757,24.76313
11370,2017,33789,1.490308,17,0.5031223,11.40703
11371,2017,0,1.095414,1,-1,0.9128966
11372,2017,64298,0.7408139,68,1.057576,91.79094
11373,2017,96353,1.522135,103,1.068986,67.66811
11374,2017,43540,0.9430607,20,0.4593477,21.20754
11375,2017,72937,1.989234,42,0.5758394,21.11365
11377,2017,89688,2.536661,92,1.025778,36.26815
11378,2017,35844,2.576865,54,1.506528,20.95569
11379,2017,37524,2.074793,16,0.4263938,7.711614
11385,2017,106598,3.61589,129,1.210154,35.67587
11411,2017,19990,1.168027,14,0.7003502,11.98602
11412,2017,38833,1.647075,25,0.6437824,15.17842
11413,2017,42895,3.104175,16,0.3730039,5.154349
11414,2017,29203,2.312055,14,0.4794028,6.055218
11415,2017,19900,0.5659578,16,0.8040201,28.27066
11416,2017,27567,0.6617131,29,1.051982,43.82564
11417,2017,32425,1.119085,21,0.6476484,18.76532
11418,2017,39267,1.631552,46,1.171467,28.19402
11419,2017,52392,1.119424,56,1.068866,50.02575
11420,2017,49396,2.077423,33,0.6680703,15.88506
11421,2017,43567,1.290161,47,1.078798,36.42956
11422,2017,33479,2.004275,12,0.3584336,5.987201
11423,2017,32407,1.415336,25,0.7714383,17.66365
11424,2017,0,0.0359627,0,NA,0
11425,2017,0,0.0337268,0,NA,0
11426,2017,21166,1.349129,15,0.7086837,11.11829
11427,2017,23809,1.581005,10,0.4200093,6.325089
11428,2017,19859,0.8315965,14,0.7049701,16.83509
11429,2017,27667,1.293834,11,0.3975856,8.501863
11430,2017,183,6.998932,0,0,0
11432,2017,65098,2.149379,64,0.9831331,29.77605
11433,2017,36019,1.549366,20,0.5552625,12.90851
11434,2017,66725,3.268382,36,0.5395279,11.01462
11435,2017,59214,1.528554,61,1.030162,39.90701
11436,2017,20905,0.7932156,11,0.5261899,13.8676
11451,2017,0,0.035082,0,NA,0
11501,2017,19436,2.049586,22,1.13192,10.73388
11507,2017,7211,1.079119,5,0.6933851,4.633409
11509,2017,2206,0.8405321,3,1.359927,3.569168
11510,2017,33416,4.19032,19,0.5685899,4.53426
11514,2017,4629,0.8970674,6,1.296176,6.68846
11516,2017,7615,0.8743998,10,1.313198,11.43642
11518,2017,10249,1.37564,6,0.585423,4.361607
11520,2017,43785,5.016092,52,1.187621,10.36664
11530,2017,28574,7.093352,12,0.4199622,1.691725
11542,2017,27771,6.661343,13,0.4681142,1.951558
11545,2017,12841,11.47708,7,0.5451289,0.6099114
11547,2017,728,0.4349294,0,0,0
11548,2017,2987,0.9156544,3,1.004352,3.276345
11549,2017,2918,0.0707524,0,0,0
11550,2017,57845,4.259387,65,1.123693,15.26041
11552,2017,25225,3.417878,26,1.030723,7.607059
11553,2017,25778,3.512105,21,0.8146482,5.97932
11554,2017,37195,6.249487,13,0.3495094,2.080171
11556,2017,14,0.0640385,0,0,0
11557,2017,7467,2.019771,4,0.5356904,1.980422
11558,2017,8465,1.486962,3,0.3544005,2.017536
11559,2017,8432,4.172109,13,1.541746,3.11593
11560,2017,6264,7.502061,6,0.9578544,0.7997802
11561,2017,37854,3.90271,19,0.5019284,4.868412
11563,2017,22286,2.397085,17,0.7628108,7.091948
11565,2017,8750,1.116236,5,0.5714285,4.47934
11566,2017,34288,5.442296,21,0.6124591,3.858666
11568,2017,4704,8.934601,1,0.212585,0.1119244
11569,2017,1179,0.3901632,3,2.544529,7.68909
11570,2017,27607,3.679447,15,0.5433404,4.0767
11572,2017,29374,4.759453,13,0.4425683,2.731406
11575,2017,16122,1.780516,13,0.8063515,7.301255
11576,2017,12196,4.547348,5,0.4099705,1.099542
11577,2017,12977,3.046755,9,0.6935347,2.953962
11579,2017,5238,1.122619,2,0.3818251,1.781548
11580,2017,44122,3.899395,27,0.6119397,6.92415
11581,2017,21440,2.730547,9,0.4197761,3.296043
11590,2017,47778,6.666505,35,0.7325547,5.250127
11596,2017,10652,1.33259,10,0.9387909,7.504184
11598,2017,13575,1.992557,5,0.3683241,2.509338
11691,2017,65356,2.752845,36,0.5508293,13.07738
11692,2017,20242,1.002564,6,0.2964134,5.984655
11693,2017,12709,0.9860682,8,0.6294752,8.113029
11694,2017,21003,1.336253,12,0.5713469,8.980336
11697,2017,3702,2.595499,1,0.2701243,0.3852823
11701,2017,28604,4.669454,16,0.5593624,3.426525
11702,2017,13966,9.104378,6,0.4296148,0.6590236
11703,2017,16353,3.113899,8,0.4892069,2.569127
11704,2017,40310,8.068686,27,0.669809,3.34627
11705,2017,7498,3.562123,2,0.2667378,0.5614629
11706,2017,69209,17.04044,42,0.6068575,2.464725
11709,2017,6752,1.516746,3,0.4443128,1.977918
11710,2017,34058,4.886267,18,0.5285102,3.683794
11713,2017,9767,4.984125,6,0.6143135,1.203822
11714,2017,22450,4.319911,12,0.5345212,2.777835
11715,2017,4567,1.692855,1,0.2189621,0.590718
11716,2017,9979,8.732471,11,1.102315,1.259666
11717,2017,63207,10.90731,28,0.4429889,2.567085
11718,2017,3096,0.933495,1,0.3229974,1.071243
11719,2017,3588,6.051297,3,0.8361204,0.4957615
11720,2017,28966,8.166907,11,0.3797556,1.346899
11721,2017,6063,2.503419,1,0.1649349,0.3994537
11722,2017,34123,7.288605,16,0.4688919,2.195207
11724,2017,3386,3.859333,1,0.2953337,0.2591121
11725,2017,29557,9.746877,16,0.5413269,1.641551
11726,2017,20490,2.52559,23,1.122499,9.106781
11727,2017,30241,9.109688,6,0.1984061,0.6586395
11729,2017,27731,6.265506,22,0.793336,3.511289
11730,2017,13966,7.648386,10,0.7160246,1.307465
11731,2017,30091,8.386912,26,0.8640457,3.100068
11732,2017,3607,1.529502,1,0.2772387,0.6538076
11733,2017,16869,11.8047,10,0.5928034,0.8471202
11735,2017,34034,10.46786,22,0.6464124,2.10167
11738,2017,17146,5.332747,15,0.8748396,2.812809
11739,2017,1042,0.803601,0,0,0
11740,2017,8908,3.708234,5,0.5612932,1.348351
11741,2017,27028,7.475055,8,0.2959893,1.070226
11742,2017,13158,4.998543,7,0.5319957,1.400408
11743,2017,42167,25.3669,25,0.5928807,0.9855365
11746,2017,68934,23.88709,48,0.6963182,2.009454
11747,2017,19456,13.15372,10,0.5139803,0.7602412
11749,2017,3352,2.181553,4,1.193317,1.833556
11751,2017,14617,4.021365,8,0.547308,1.989374
11752,2017,9446,3.712802,2,0.2117298,0.5386767
11753,2017,12574,3.894079,9,0.7157627,2.311201
11754,2017,18082,7.374957,5,0.2765181,0.6779701
11755,2017,12476,3.246174,8,0.6412312,2.46444
11756,2017,43023,5.523025,19,0.4416243,3.440144
11757,2017,44335,6.763734,15,0.3383331,2.21771
11758,2017,54200,10.98929,18,0.3321033,1.637958
11762,2017,22888,3.059933,8,0.3495281,2.614436
11763,2017,28497,13.8327,4,0.1403656,0.2891699
11764,2017,12678,9.177725,8,0.6310143,0.8716757
11765,2017,732,2.44643,0,0,0
11766,2017,12577,6.163948,2,0.1590204,0.3244674
11767,2017,15540,4.179587,9,0.5791506,2.153323
11768,2017,21669,15.1123,9,0.4153399,0.5955413
11769,2017,8642,4.23713,8,0.9257116,1.888071
11770,2017,59,0.4354842,1,16.94915,2.296294
11771,2017,9561,10.70172,9,0.9413241,0.8409862
11772,2017,45495,16.17093,38,0.8352566,2.349896
11776,2017,24181,6.886739,11,0.4549026,1.597273
11777,2017,8940,4.368945,2,0.2237137,0.4577764
11778,2017,11932,6.843044,1,0.0838083,0.1461338
11779,2017,38083,12.5419,15,0.3938766,1.195991
11780,2017,15736,11.55192,6,0.3812913,0.519394
11782,2017,15050,5.549647,4,0.2657807,0.7207666
11783,2017,21406,3.546059,5,0.2335794,1.410016
11784,2017,25739,5.465207,7,0.2719608,1.28083
11786,2017,6468,5.755656,3,0.4638219,0.5212265
11787,2017,35436,15.01891,12,0.3386387,0.7989929
11788,2017,16048,8.599687,18,1.121635,2.0931
11789,2017,8233,1.701533,2,0.2429248,1.175411
11790,2017,18359,7.162676,3,0.1634076,0.4188378
11791,2017,26065,12.97358,11,0.4220219,0.8478771
11792,2017,8914,9.853762,2,0.2243662,0.2029682
11793,2017,31853,9.486643,8,0.2511537,0.8432909
11794,2017,2998,0.2826133,0,0,0
11795,2017,25018,5.664299,8,0.3197697,1.412355
11796,2017,3914,1.36209,1,0.2554931,0.7341656
11797,2017,8811,5.137086,7,0.7944615,1.36264
11798,2017,14880,4.766979,16,1.075269,3.356423
11801,2017,39514,6.636525,35,0.885762,5.273844
11803,2017,28373,6.048976,20,0.7048955,3.306345
11804,2017,4892,2.883343,1,0.2044154,0.3468197
11901,2017,28897,55.15695,25,0.8651417,0.453252
11930,2017,971,9.218019,2,2.059732,0.2169663
11931,2017,38,0.4514534,0,0,0
11932,2017,983,8.637065,2,2.034588,0.2315601
11933,2017,6781,27.71879,2,0.2949418,0.0721532
11934,2017,8255,4.673999,9,1.090248,1.925546
11935,2017,3224,10.20877,1,0.3101737,0.097955
11937,2017,15979,42.89075,14,0.8761499,0.3264107
11939,2017,885,2.238348,1,1.129943,0.446758
11940,2017,5211,5.524874,2,0.3838035,0.3619992
11941,2017,2040,2.456848,3,1.470588,1.221077
11942,2017,4735,8.659431,1,0.2111932,0.115481
11944,2017,4089,4.073678,5,1.222793,1.227392
11946,2017,14045,13.37617,10,0.7119972,0.7475979
11947,2017,320,0.6498381,0,0,0
11948,2017,1114,2.718678,0,0,0
11949,2017,14744,34.49648,4,0.2712968,0.1159538
11950,2017,16799,4.124362,4,0.2381094,0.9698471
11951,2017,13908,6.712286,3,0.2157032,0.4469416
11952,2017,5008,9.45067,7,1.397764,0.7406882
11953,2017,13344,10.2483,8,0.5995204,0.7806175
11954,2017,3662,18.51062,5,1.365374,0.2701152
11955,2017,3702,2.86928,2,0.5402485,0.6970389
11956,2017,243,1.26824,1,4.115226,0.7884944
11957,2017,718,6.467248,0,0,0
11958,2017,489,2.876058,0,0,0
11959,2017,919,3.837165,1,1.088139,0.2606091
11960,2017,681,1.887652,0,0,0
11961,2017,12823,12.85626,2,0.1559697,0.1555663
11962,2017,268,5.480322,0,0,0
11963,2017,6914,13.48832,5,0.7231704,0.3706911
11964,2017,1920,9.375669,0,0,0
11965,2017,723,2.825491,1,1.383126,0.3539208
11967,2017,27547,11.32718,23,0.8349366,2.030515
11968,2017,10865,27.03278,10,0.9203866,0.3699212
11970,2017,104,0.5615987,0,0,0
11971,2017,6553,11.06605,3,0.4578056,0.2710993
11972,2017,1255,2.407811,0,0,0
11973,2017,42,4.378452,0,0,0
11975,2017,279,2.847718,1,3.584229,0.3511584
11976,2017,2277,12.27732,1,0.4391744,0.081451
11977,2017,2245,5.728633,2,0.8908686,0.3491234
11978,2017,3057,12.60513,6,1.962709,0.4759968
11980,2017,5627,13.11409,3,0.5331438,0.2287616
12007,2017,0,1.212632,0,NA,0
12008,2017,513,0.8313668,0,0,0
12009,2017,7841,52.21581,2,0.2550695,0.0383026
12010,2017,28704,130.7031,16,0.5574136,0.1224149
12015,2017,2969,13.35984,3,1.010441,0.2245537
12017,2017,360,19.95786,1,2.777778,0.0501056
12018,2017,7215,44.53735,1,0.1386001,0.0224531
12019,2017,14396,29.50031,3,0.2083912,0.1016939
12020,2017,33101,75.19878,11,0.3323162,0.146279
12022,2017,785,32.35522,0,0,0
12023,2017,2108,57.59379,0,0,0
12024,2017,0,1.041645,0,NA,0
12025,2017,5310,36.27096,3,0.5649717,0.0827108
12027,2017,3930,7.17444,2,0.5089058,0.2787674
12028,2017,945,22.57286,0,0,0
12029,2017,1079,20.07848,3,2.780352,0.1494137
12031,2017,206,3.238668,0,0,0
12032,2017,842,88.8091,0,0,0
12033,2017,7919,26.98342,4,0.5051143,0.1482392
12035,2017,731,6.230126,0,0,0
12036,2017,270,7.406172,0,0,0
12037,2017,4322,30.83081,4,0.9254975,0.1297404
12040,2017,161,1.306572,0,0,0
12041,2017,676,1.582062,0,0,0
12042,2017,217,4.344407,0,0,0
12043,2017,8435,61.76374,3,0.3556609,0.0485722
12045,2017,347,0.7339358,0,0,0
12046,2017,1069,15.34865,0,0,0
12047,2017,20765,8.829533,5,0.2407898,0.5662814
12051,2017,6210,21.32455,2,0.3220612,0.0937886
12052,2017,1713,30.30167,2,1.167542,0.066003
12053,2017,4965,61.8331,3,0.6042296,0.0485177
12054,2017,17100,15.44842,7,0.4093567,0.4531209
12056,2017,2388,18.00992,1,0.4187605,0.055525
12057,2017,2162,35.16299,0,0,0
12058,2017,1741,19.23188,0,0,0
12059,2017,1657,25.9501,1,0.6035003,0.0385355
12060,2017,1478,34.50389,0,0,0
12061,2017,9106,20.12862,3,0.3294531,0.1490415
12062,2017,1700,28.9606,1,0.5882353,0.0345297
12063,2017,361,1.424941,0,0,0
12064,2017,370,11.42899,0,0,0
12065,2017,42680,34.89567,12,0.2811621,0.3438822
12066,2017,1831,33.67624,1,0.5461496,0.0296945
12067,2017,1619,21.41079,1,0.6176652,0.0467054
12068,2017,2958,30.80441,1,0.3380663,0.0324629
12069,2017,167,0.5688281,0,0,0
12070,2017,1632,12.24134,0,0,0
12071,2017,360,9.23257,0,0,0
12072,2017,2722,48.15768,0,0,0
12074,2017,2814,35.64268,1,0.355366,0.0280563
12075,2017,3070,39.28545,1,0.3257329,0.0254547
12076,2017,1552,74.99975,0,0,0
12077,2017,6701,10.08595,6,0.8953888,0.5948872
12078,2017,23566,108.4804,12,0.5092082,0.1106191
12083,2017,3705,43.11904,1,0.2699055,0.0231916
12084,2017,4960,3.607127,2,0.4032258,0.5544579
12085,2017,448,0.1755703,2,4.464286,11.39145
12086,2017,1565,6.05811,0,0,0
12087,2017,1138,19.68872,0,0,0
12089,2017,122,0.5429283,2,16.39344,3.683728
12090,2017,6199,57.02706,0,0,0
12092,2017,730,14.95375,0,0,0
12093,2017,1642,65.97149,0,0,0
12094,2017,2532,28.23464,1,0.3949447,0.0354175
12095,2017,12242,60.64033,5,0.40843,0.0824534
12106,2017,2441,14.57389,1,0.4096682,0.0686158
12108,2017,245,141.5697,0,0,0
12110,2017,22684,14.68675,14,0.6171751,0.9532402
12115,2017,144,5.183201,0,0,0
12116,2017,1883,38.51454,0,0,0
12117,2017,3279,44.85612,1,0.304971,0.0222935
12118,2017,14981,31.5744,4,0.2670049,0.1266849
12120,2017,587,17.51086,0,0,0
12121,2017,1680,20.61449,0,0,0
12122,2017,4598,108.0789,2,0.4349717,0.018505
12123,2017,5684,32.62481,3,0.5277973,0.0919546
12124,2017,661,2.635295,0,0,0
12125,2017,1534,17.93227,1,0.6518905,0.0557654
12130,2017,852,0.5970116,1,1.173709,1.675009
12131,2017,111,7.063978,0,0,0
12132,2017,312,1.858978,0,0,0
12134,2017,4134,193.1669,5,1.209482,0.0258844
12136,2017,772,18.15107,0,0,0
12137,2017,1998,23.99217,0,0,0
12138,2017,3153,80.26797,1,0.3171583,0.0124583
12139,2017,309,239.0878,0,0,0
12140,2017,1521,8.287337,1,0.6574622,0.120666
12143,2017,4750,19.36045,1,0.2105263,0.0516517
12144,2017,20391,18.93274,10,0.4904125,0.5281857
12147,2017,586,19.66451,0,0,0
12148,2017,4716,15.64913,1,0.2120441,0.0639013
12149,2017,2445,46.76004,0,0,0
12150,2017,903,1.088423,0,0,0
12151,2017,694,2.591197,0,0,0
12153,2017,1053,18.028,0,0,0
12154,2017,2809,41.66151,1,0.3559986,0.024003
12155,2017,1808,56.9073,0,0,0
12156,2017,1068,14.34438,0,0,0
12157,2017,3967,43.56975,1,0.2520797,0.0229517
12158,2017,7116,30.59529,1,0.1405284,0.0326848
12159,2017,7614,14.09005,3,0.394011,0.2129162
12160,2017,945,17.71985,0,0,0
12161,2017,187,0.4092444,0,0,0
12164,2017,354,46.41396,2,5.649717,0.0430905
12165,2017,174,3.22523,0,0,0
12166,2017,1353,43.83285,0,0,0
12167,2017,2844,45.67488,1,0.3516174,0.0218939
12168,2017,2064,34.88596,0,0,0
12169,2017,261,9.522135,0,0,0
12170,2017,5030,30.11921,0,0,0
12172,2017,284,0.4711736,0,0,0
12173,2017,1998,17.19545,0,0,0
12174,2017,342,1.149427,0,0,0
12175,2017,513,22.10274,0,0,0
12176,2017,478,3.326147,0,0,0
12177,2017,467,0.6157256,0,0,0
12180,2017,53275,54.89484,37,0.6945096,0.6740159
12182,2017,15288,13.74028,11,0.7195186,0.800566
12183,2017,2621,0.7471324,0,0,0
12184,2017,6852,38.52742,1,0.1459428,0.0259555
12185,2017,2213,24.30046,0,0,0
12186,2017,6232,31.62659,2,0.3209243,0.0632379
12187,2017,449,23.01841,0,0,0
12188,2017,10881,12.97913,4,0.3676133,0.308187
12189,2017,17650,6.371693,7,0.3966006,1.098609
12190,2017,995,176.7997,0,0,0
12192,2017,1968,17.16522,1,0.5081301,0.0582573
12193,2017,1845,38.87867,1,0.5420054,0.025721
12194,2017,158,15.42938,0,0,0
12195,2017,136,1.954931,0,0,0
12196,2017,3462,8.841153,2,0.5777007,0.2262148
12197,2017,2147,67.03447,1,0.4657662,0.0149177
12198,2017,7760,13.09925,1,0.128866,0.0763402
12202,2017,9312,2.045585,10,1.073883,4.888576
12203,2017,31125,11.40785,13,0.4176707,1.139566
12204,2017,7518,4.067164,1,0.1330141,0.2458716
12205,2017,26480,15.82253,23,0.86858,1.453623
12206,2017,16036,2.140634,22,1.371913,10.27733
12207,2017,1642,1.057295,3,1.82704,2.837429
12208,2017,21736,4.196504,6,0.2760397,1.429762
12209,2017,10452,2.141259,7,0.6697283,3.269104
12210,2017,9372,0.8790635,15,1.600512,17.06361
12211,2017,11362,7.923697,5,0.4400634,0.6310185
12222,2017,6261,0.5457743,0,0,0
12302,2017,27504,42.34771,9,0.3272251,0.2125262
12303,2017,28620,15.38265,15,0.524109,0.9751248
12304,2017,23263,6.817724,21,0.902721,3.080207
12305,2017,4962,1.514285,5,1.007658,3.301888
12306,2017,25666,43.09238,12,0.4675446,0.2784715
12307,2017,6605,0.7084415,12,1.816805,16.93859
12308,2017,15649,2.25578,8,0.5112148,3.546446
12309,2017,30077,16.56614,8,0.265984,0.4829127
12401,2017,35258,58.44521,27,0.7657837,0.4619711
12404,2017,3421,35.68681,5,1.461561,0.1401078
12405,2017,529,7.144841,0,0,0
12406,2017,877,43.22724,0,0,0
12407,2017,195,3.36404,0,0,0
12409,2017,672,14.26764,1,1.488095,0.0700887
12410,2017,571,41.18074,0,0,0
12411,2017,318,0.937219,0,0,0
12412,2017,548,6.069117,1,1.824818,0.1647686
12413,2017,2828,16.35075,2,0.7072136,0.1223186
12414,2017,10355,59.60688,5,0.4828585,0.0838829
12416,2017,130,5.085204,0,0,0
12417,2017,479,0.3155072,0,0,0
12418,2017,400,13.81574,0,0,0
12419,2017,629,2.394929,0,0,0
12420,2017,350,4.145348,0,0,0
12421,2017,268,19.60737,0,0,0
12422,2017,423,10.18829,0,0,0
12423,2017,1108,12.71579,1,0.9025271,0.0786424
12424,2017,226,17.77114,0,0,0
12427,2017,532,41.00404,0,0,0
12428,2017,6987,53.99107,5,0.7156147,0.0926079
12429,2017,272,2.108678,1,3.676471,0.4742309
12430,2017,1145,39.69046,0,0,0
12431,2017,1088,15.46667,0,0,0
12432,2017,480,0.5987495,0,0,0
12433,2017,548,3.819963,0,0,0
12434,2017,617,13.7689,0,0,0
12435,2017,327,9.957277,0,0,0
12436,2017,78,15.35281,0,0,0
12438,2017,48,0.4391291,0,0,0
12439,2017,292,7.832463,1,3.424658,0.1276738
12440,2017,2350,23.11616,1,0.4255319,0.0432598
12441,2017,25,6.329263,0,0,0
12442,2017,652,33.16943,0,0,0
12443,2017,3618,18.01792,1,0.2763958,0.0555003
12444,2017,568,15.42207,0,0,0
12446,2017,4914,67.9091,1,0.2035002,0.0147256
12448,2017,427,11.66114,0,0,0
12449,2017,3301,3.621243,2,0.605877,0.5522966
12450,2017,141,9.897758,0,0,0
12451,2017,1591,11.80589,0,0,0
12452,2017,278,8.583864,0,0,0
12453,2017,235,0.4933324,0,0,0
12454,2017,299,11.13471,0,0,0
12455,2017,1894,76.71137,3,1.583949,0.0391076
12456,2017,840,0.5402276,0,0,0
12457,2017,742,13.97292,0,0,0
12458,2017,2887,32.33439,1,0.3463803,0.0309268
12459,2017,158,7.607396,0,0,0
12460,2017,324,2.063491,0,0,0
12461,2017,1771,23.88897,0,0,0
12463,2017,1555,10.82087,0,0,0
12464,2017,790,44.14397,2,2.531646,0.0453063
12465,2017,271,2.888336,1,3.690037,0.3462201
12466,2017,2292,1.037879,2,0.8726004,1.927006
12468,2017,1128,43.61115,0,0,0
12469,2017,627,33.9048,0,0,0
12470,2017,391,9.785619,0,0,0
12471,2017,201,0.3501811,0,0,0
12472,2017,1446,3.569077,1,0.691563,0.2801845
12473,2017,1184,15.01596,0,0,0
12474,2017,1367,44.15729,0,0,0
12475,2017,221,1.228977,1,4.524887,0.8136851
12477,2017,18413,65.84836,12,0.6517135,0.1822369
12480,2017,707,33.93587,1,1.414427,0.0294673
12481,2017,1394,12.51747,0,0,0
12482,2017,475,2.211035,0,0,0
12483,2017,267,3.315467,0,0,0
12484,2017,2523,23.78421,2,0.7927071,0.0840894
12485,2017,1369,8.389962,3,2.191381,0.3575701
12486,2017,1585,3.391848,1,0.6309148,0.2948245
12487,2017,3460,15.70419,0,0,0
12489,2017,1112,6.147509,0,0,0
12490,2017,27,0.52227,0,0,0
12491,2017,1460,8.989498,0,0,0
12492,2017,248,38.46296,0,0,0
12493,2017,316,6.893645,0,0,0
12494,2017,620,18.74308,0,0,0
12495,2017,288,9.140183,0,0,0
12496,2017,1438,47.18549,2,1.390821,0.0423859
12498,2017,5065,21.79677,1,0.1974334,0.0458784
12501,2017,2880,30.56634,1,0.3472222,0.0327157
12502,2017,1274,32.72999,1,0.7849294,0.030553
12503,2017,587,21.02957,0,0,0
12504,2017,1495,1.469736,1,0.6688963,0.6803942
12507,2017,250,1.393433,0,0,0
12508,2017,19631,14.56283,6,0.305639,0.4120079
12512,2017,143,0.4462457,0,0,0
12513,2017,424,2.920103,1,2.358491,0.3424536
12514,2017,3168,26.65513,1,0.3156566,0.0375162
12515,2017,1449,4.982622,0,0,0
12516,2017,1762,15.25082,0,0,0
12517,2017,445,10.45535,1,2.247191,0.0956448
12518,2017,6338,9.920029,2,0.315557,0.2016123
12520,2017,2957,3.953123,0,0,0
12521,2017,1248,32.88888,0,0,0
12522,2017,4907,37.37918,1,0.2037905,0.0267529
12523,2017,1586,21.88929,1,0.630517,0.0456844
12524,2017,16169,16.2154,11,0.6803142,0.6783676
12525,2017,3375,23.50999,1,0.2962963,0.0425351
12526,2017,3953,32.01862,2,0.5059448,0.0624637
12527,2017,0,0.1556826,0,NA,0
12528,2017,13041,41.23328,6,0.4600874,0.1455135
12529,2017,2858,65.99832,2,0.6997901,0.0303038
12530,2017,111,0.3462827,0,0,0
12531,2017,3132,17.49284,2,0.6385696,0.1143325
12533,2017,26229,48.6175,13,0.4956346,0.2673934
12534,2017,17630,86.97644,13,0.7373795,0.1494658
12538,2017,14205,26.37404,2,0.1407955,0.0758321
12540,2017,7940,34.06971,4,0.5037783,0.1174063
12542,2017,5757,14.31404,3,0.5211048,0.2095844
12543,2017,3322,11.48548,1,0.3010235,0.0870665
12545,2017,4822,54.17773,2,0.4147657,0.0369155
12546,2017,2903,45.59785,2,0.6889425,0.0438617
12547,2017,2760,10.34939,1,0.3623188,0.0966241
12548,2017,1368,5.870929,2,1.461988,0.3406616
12549,2017,11658,38.80748,7,0.600446,0.1803776
12550,2017,54938,34.72434,65,1.183152,1.871886
12553,2017,26114,24.66783,9,0.3446427,0.3648476
12561,2017,18482,59.49768,7,0.3787469,0.1176516
12563,2017,7985,22.82056,1,0.1252348,0.0438201
12564,2017,7099,40.62616,4,0.5634596,0.0984587
12565,2017,1238,1.451341,0,0,0
12566,2017,10405,54.38133,4,0.3844306,0.0735546
12567,2017,3046,45.88443,2,0.6565988,0.0435878
12569,2017,10379,33.03931,3,0.2890452,0.0908009
12570,2017,7463,21.4805,1,0.1339944,0.0465538
12571,2017,10161,57.89945,6,0.5904931,0.1036279
12572,2017,8626,50.59324,10,1.159286,0.1976549
12574,2017,377,0.5036969,0,0,0
12575,2017,2034,9.892625,0,0,0
12577,2017,1791,5.871707,0,0,0
12578,2017,2133,15.65284,3,1.40647,0.1916585
12580,2017,4083,21.55659,2,0.4898359,0.092779
12581,2017,2206,40.42552,2,0.9066183,0.0494737
