zcta,mean_income
5363,68934
49401,68934
33534,68926
13813,68925
47175,68925
79355,68924
48435,68922
16647,68920
50654,68920
12771,68918
28607,68918
68864,68914
1247,68911
59469,68910
67056,68908
45714,68907
68342,68907
31085,68906
24471,68903
34698,68903
45693,68903
80442,68903
64022,68902
36852,68901
52047,68899
75845,68894
27980,68893
57301,68889
95462,68883
75763,68882
60099,68878
5345,68877
85053,68875
47553,68873
85037,68869
95140,68869
16364,68868
56688,68863
65646,68860
44440,68859
5850,68857.63158
1350,68856
14437,68855
90280,68853
30008,68852
47043,68852
84632,68852
17512,68850
16329,68849
84518,68849
73430,68847
77629,68845
51365,68843
61414,68843
35490,68841
66753,68839
16859,68837
58027,68834
65459,68834
78216,68834
37055,68833
48809,68832
18509,68831
12464,68830
24340,68830
43953,68830
44048,68828
46902,68825
4270,68824
40019,68822
19029,68821
26039,68821
98638,68821
13776,68818
57365,68814
13826,68813.42105
13845,68813.42105
13860,68813.42105
31065,68812
68776,68810
95463,68807
53714,68806
54136,68805
97844,68805
48071,68804
26369,68803
18833,68799
55943,68798
59028,68797
46511,68796
48845,68796
62965,68796
53944,68795
8039,68791
85756,68790
19021,68789
99114,68783
37190,68781
61257,68781
93434,68781
16319,68774
42206,68774
16041,68773
28103,68773
56521,68772
64110,68770
12754,68769
28422,68768
67401,68767
62814,68766
32666,68765
27817,68764
74434,68764
77471,68760
44445,68758
87051,68753
38257,68750
44053,68748
49849,68748
32358,68747
26554,68746
62572,68746
43821,68743
66091,68742
66097,68742
64136,68739
36312,68738
40041,68737
60445,68737
16738,68733
34442,68733
57315,68733
19542,68731
24477,68729
48885,68729
33765,68728
36054,68728
58324,68728
49805,68727
53032,68726
56282,68726
68837,68724
44818,68720
54761,68720
50158,68719
30448,68713
46127,68710
65632,68710
26543,68705.09375
90018,68705
56240,68703
61460,68703
26451,68702
31066,68694
46208,68693
81521,68693
75859,68691
98833,68688
30178,68687
67431,68686
57522,68684
13020,68683
95526,68683
25837,68681
28348,68681
26836,68678
13052,68674
97814,68667
62808,68666
61301,68665
82411,68662
19137,68661
53295,68651.58621
23603,68650
17109,68644
50446,68642
91405,68642
46182,68639
80260,68639
27973,68636
38021,68634.51064
38029,68634.51064
38077,68634.51064
42348,68633
60482,68633
20701,68631
2568,68629
84521,68628
27544,68624
45378,68621
5669,68619
68789,68619
52147,68618
72355,68617
95629,68617
73663,68616
32410,68615
76844,68614
16858,68613
76885,68610
97494,68609.46053
52585,68609
67114,68608
40150,68607
68783,68603
36766,68600
46961,68595
73029,68595
79535,68595
65243,68594
46910,68593
16511,68590
22729,68590
19933,68584
24138,68582
48811,68582
46770,68574
59330,68574
73106,68574
76708,68572
62070,68570.48649
62098,68570.48649
98568,68570
53929,68569
97138,68568
70072,68566
42355,68564
46050,68564
72921,68564
63033,68563
52240,68562
54805,68559
16426,68556
74531,68552
92321,68551
68447,68549
72101,68547
67059,68546
49628,68542
17009,68540
52353,68538
64429,68538
49047,68536
28610,68534
70456,68534
35023,68533
79548,68531
27330,68527
50164,68526
77613,68525
38952,68524
49877,68520
64111,68517
96727,68514
47993,68512
76561,68512
4681,68511
58643,68508
14551,68505
52581,68503
67356,68503
76853,68503
54653,68501
54166,68495
5641,68494
49753,68494
62663,68494
70658,68494
73401,68493
12304,68490
22827,68490
56201,68490
65215,68487.75
48192,68487
22969,68484
44903,68480
54430,68480
25606,68477
42265,68477
13165,68476
79244,68471
5776,68470
52077,68470
12809,68468
67070,68467
62320,68466
76402,68465.95455
76452,68465.95455
76466,68465.95455
45056,68465
4088,68463
37315,68461.27027
4256,68456
57471,68456
13815,68455
83522,68455
37015,68454
27103,68453
50071,68451
59751,68450
67349,68450
55760,68449
72642,68447
43113,68445
47220,68445
67554,68444
73507,68439
30079,68436
4851,68433
76522,68432
56248,68426
3102,68425
37716,68425
50548,68421
62370,68421
6605,68418
47405,68416.11429
47406,68416.11429
47434,68416.11429
47455,68416.11429
47458,68416.11429
47467,68416.11429
48033,68415
79543,68412
17229,68411
45303,68409
46514,68409
74428,68409
36112,68408.08333
84628,68407
17888,68406
57238,68405
29070,68399
69301,68399
49010,68398
27028,68397
14171,68396
61735,68396
54844,68393
97355,68389
12887,68388
13841,68385
73030,68381
5701,68380
78233,68380
14620,68378
47452,68378
43115,68375
62974,68372
15857,68370
48509,68370
16830,68369
12841,68368
52557,68367.02174
52588,68367.02174
71423,68367
50530,68366
97875,68366
87522,68364
43008,68362
77957,68362
16624,68360
38425,68351
41527,68349
95338,68346
17238,68345
21545,68342
34222,68342
62439,68342
99693,68342
65080,68341
99652,68339
82501,68337
5764,68334
85635,68331
50250,68327
56475,68326
48416,68323
52069,68322
61858,68319
97850,68319
19136,68317
41712,68313
33409,68312
87525,68312
69214,68311
12149,68308
85757,68308
61336,68307
33023,68306
28689,68302
27350,68297
49892,68297
62428,68297
38455,68296
28681,68292
4860,68291
5086,68289
16141,68287
50048,68286
4757,68285
13691,68285
24322,68277
29351,68273
47394,68273
66422,68272
46150,68269
68134,68269
76701,68268
18636,68266
61749,68264
88339,68263
13778,68260
83311,68259
31512,68257
35610,68252
72734,68251
37331,68249
16424,68245
13625,68243
54935,68243
73443,68242
30427,68240
51532,68239
56187,68238
67635,68231
17213,68229
62534,68229
30058,68228
52175,68228
47403,68219
81235,68218
5301,68215
25550,68214
59544,68214
28712,68211
44217,68210
49248,68210
23148,68206
24873,68202
62421,68202
76664,68202
54628,68201
75764,68199
68636,68198
44826,68197
59922,68189
75021,68188
76372,68184
19952,68183
12838,68180
12071,68179
13757,68178
47924,68178
46044,68176
53221,68176
73933,68176
81141,68176
54554,68172
73009,68170
50115,68169
29671,68168
42039,68167
50585,68165
57216,68165
54928,68164
32754,68162
88124,68155
75144,68151
51025,68148
62864,68148
51004,68147
52356,68145
26138,68144.7
26152,68144.7
62889,68142
77656,68142
60160,68141
34773,68136
29388,68133
87116,68129
95423,68127
48237,68125
30667,68124
48161,68124
57251,68124
57279,68122
98337,68122
12741,68120
51462,68117
70820,68116
24857,68115
59067,68115
74017,68112
50511,68110
36575,68109
92335,68108
47994,68106
44203,68104
68316,68103
4048,68102
32180,68101
45358,68101
54950,68100
80731,68100
52731,68099
54982,68098
95901,68098
63388,68097
65604,68097
92055,68097
65329,68095
29375,68094
83276,68092
75783,68088
61018,68087
44404,68086
86323,68083
47946,68080
58075,68079
14889,68077
42049,68075
5866,68074
54560,68074
29458,68073
63656,68072
79110,68064
17822,68063.21154
29821,68062
67016,68060
6401,68058
68014,68058
50107,68056
97462,68055
52647,68054
44730,68050
24531,68049
59029,68048
69169,68048
61332,68047
84743,68046.83333
84753,68046.83333
84762,68046.83333
22960,68046
36750,68046
44866,68046
52349,68042
77071,68042
35576,68040
26448,68038
41035,68038
50845,68038
68977,68038
58235,68037
59068,68036
55962,68034
62517,68032
36067,68021
19960,68019
54451,68017
68753,68017
62297,68016
4252,68015
59638,68015
96074,68015
30014,68011
86325,68004
97351,68004
54893,68001
45177,68000
22660,67998
97107,67998
63459,67997
73842,67994
68307,67992
51338,67990
54962,67989
13148,67986
57363,67986
71866,67985
24136,67984
93266,67984
36035,67981
35205,67980
80742,67980
68379,67979
28547,67977
42045,67975
43569,67972
64630,67971
59263,67968
54121,67966
71404,67966
72431,67961
26704,67960
37306,67960
3264,67959
28670,67957
37370,67956
51018,67956
23156,67954
84528,67954
97526,67954
54568,67953
67954,67952
18704,67950
4742,67947
16117,67947
77708,67946
5762,67939
15671,67938
74044,67935
32780,67934
73079,67931
30122,67927
86036,67926
62233,67925
30117,67923
61468,67923
89826,67922.57143
89831,67922.57143
34208,67921
13748,67920
26032,67920
35183,67920
53804,67920
73082,67919
96143,67917
45349,67910
54728,67908
64722,67908
82730,67905
95019,67905
58454,67899
78065,67898
70345,67894
74565,67894
56553,67892
37748,67891
40020,67888
70733,67887
65332,67885
87110,67885
44215,67884
75474,67883
28137,67879
30507,67877
37854,67876
70340,67875.21875
79379,67875
42202,67873
33025,67871
44491,67871
56129,67870
28786,67869
47250,67868
68742,67868
10993,67866
74521,67864
85610,67864
35405,67860
38665,67859
49893,67858
63457,67857
44134,67851
48177,67851
49111,67851
64017,67851
76140,67849
27403,67845
30296,67845
82701,67842
46774,67841
82512,67841
17235,67840
60153,67839
79763,67839
58710,67837
7202,67836
5046,67835
37144,67835
78861,67835
62547,67831
48048,67829
81401,67825
1256,67822
36038,67821.54717
36082,67821.54717
17933,67821.04545
50578,67821
28613,67820
15961,67819
98619,67815
92314,67814
98610,67811
77465,67810
57437,67809
50473,67808
56101,67808
15440,67805
47359,67805
50660,67800
16253,67798
72668,67798
13606,67790
13411,67787
16928,67787
56649,67784
66780,67783
46176,67780
74804,67780
32962,67777
99166,67777
53235,67776
90063,67776
75462,67775
19706,67772
99170,67772
30655,67770
77320,67770
77514,67770
85335,67770
54437,67767
93643,67766
71465,67765
13796,67762
65325,67762
31401,67758
59480,67756
26075,67755
26444,67755
58382,67755
50401,67754
67123,67754
15644,67752
21869,67750
56280,67745
65652,67743
32960,67742
57214,67739
68950,67739
28376,67737
88267,67735
31796,67733
33144,67733
79031,67732
75932,67731
1199,67730
47918,67728
85920,67723
13605,67722
44493,67721.46939
62561,67721
67122,67720
51570,67716
54853,67716
39574,67715
50846,67713
27021,67708
47531,67708
87401,67708
13040,67706
46635,67706
83546,67701
30557,67700
24130,67697.08108
24131,67697.08108
24142,67697.08108
61565,67694
46563,67693
32539,67692
68644,67691
15686,67683
47637,67682
75838,67681
13357,67680
17765,67673
54772,67673
33905,67670
37329,67670
67456,67668
39183,67666
24411,67664.74359
24412,67664.74359
24415,67664.74359
66087,67664
29061,67662
56263,67662
52644,67657
56013,67657
54466,67654
15431,67652
31787,67652
50575,67652
58442,67652
73642,67651
70354,67644
62358,67643
22952,67641
34433,67637
37317,67634
72722,67633
74068,67626.48438
74078,67626.48438
16917,67623
75127,67621
28023,67619
49503,67618
31321,67617
65788,67617
23901,67616
32625,67614
72103,67614
49454,67612
84052,67612
33014,67610
85541,67608
53803,67607
51558,67606
28129,67604
49735,67602
56278,67602
49235,67599
18472,67598
37366,67598
6266,67597
25270,67594
71342,67594
50064,67590
13361,67588
53951,67588
65320,67588
86313,67584.125
1902,67583
58549,67583
72024,67583
31831,67582
62859,67579
90804,67579
96088,67577
69027,67570.36
46524,67566
47597,67565
98552,67565
61363,67564
62466,67560
64720,67560
73063,67556
17249,67554
61353,67552
43983,67551
99357,67551
51554,67548
29588,67546
83826,67545.625
83844,67545.625
83866,67545.625
83874,67545.625
63732,67545
45106,67542
55335,67539
49042,67538
56356,67536
57219,67536
57268,67534
48763,67531
96774,67530
29940,67529
46986,67529
56220,67526
64635,67526
15926,67525
30701,67523
4101,67522
45831,67520
85172,67520
98345,67520
73754,67518
77598,67517
45238,67514
72956,67513
59863,67512
56303,67511
65470,67508
74701,67508
30034,67506
75602,67506
86401,67506
15061,67504
28556,67504
56636,67502
41006,67501
42053,67500
12436,67499
60518,67498
68854,67490
27201,67486
56088,67486
61462,67486
28801,67482
35764,67481
97904,67481
81330,67478.61538
81335,67478.61538
88103,67477.29412
88134,67477.29412
13646,67473
28147,67472
45120,67472
33032,67469
78883,67469
92408,67469
17063,67468
21790,67467
35983,67466
67863,67466
54724,67465
64131,67465
79062,67465
48847,67463
59747,67463
58062,67460
17251,67459
50518,67459
16116,67458
76852,67458
55793,67457
15068,67452
85608,67451.97561
85633,67451.97561
85654,67451.97561
72129,67450
78655,67448
92655,67448
61554,67446
60804,67440
13636,67438
13290,67437.66667
47950,67437
44129,67434
48421,67433
49886,67432
40006,67429
46702,67429
53556,67427
66508,67427
14891,67425
16623,67425
24522,67424
68815,67424
14807,67423
34981,67423
59276,67420
86046,67418
14728,67416
59332,67413
63775,67413
1364,67412
62642,67412
99356,67410
54157,67408
50590,67407
53825,67407
21678,67406
79742,67406
87514,67406
31826,67404
75973,67404
15060,67403
47424,67401
56339,67401
77021,67401
67060,67399
78344,67397
50006,67396
85206,67395
15521,67394
48432,67394
97014,67394
13902,67393.25
45888,67393
57538,67392
59215,67391
65274,67390
17004,67389
95354,67389
97498,67389
4434,67386
33179,67383
48174,67381
14026,67380
65440,67380
67841,67377
71730,67376
17093,67372
98817,67372
13616,67371
86429,67371
49505,67370
44420,67369
33971,67366
14113,67365
50529,67365
80749,67365
62451,67361
75042,67359
27349,67358
42741,67357
5845,67356
40110,67355.33333
74940,67353
30464,67352
96116,67349
54519,67346
5076,67344
58496,67344
95823,67343
26719,67342
68042,67340
54746,67339
68370,67339
34607,67338
56716,67338
19955,67337
68344,67337
62831,67335
73086,67335
95312,67335
47360,67333
40358,67331
32656,67330
56170,67330
83848,67330
67355,67329
47802,67325
54768,67324
62420,67324
73021,67324
92701,67323
33170,67320
61841,67319
20032,67318
97305,67318
12965,67315
17810,67315
40461,67315
66857,67315
38568,67313
59262,67313
14772,67312
44682,67311
43534,67308
50441,67306
64770,67304
72417,67304
49092,67303
37079,67302
62920,67302
35013,67301.45283
35052,67301.45283
35074,67301.45283
35082,67301.45283
66606,67299
78650,67299
26175,67296
41056,67295
68433,67294
50854,67292
14513,67288
95341,67285
30415,67281
44047,67281
81641,67281
50014,67278
8079,67275
55606,67274
15759,67273
28658,67272
56686,67271
97527,67270
1082,67267
49821,67267
8360,67262
53219,67261
43764,67259
24280,67256
66736,67254
32796,67253
52774,67252
54143,67250
23827,67248
65649,67248
63019,67247
67444,67247
77853,67246
27569,67245
65717,67242
16845,67241
68348,67238
95379,67237
53143,67236
56715,67236
15333,67235
46039,67234
17936,67233
43724,67233
47926,67232
62888,67232
11354,67230
43149,67229
15539,67228
49335,67228
67564,67228
72202,67225
60531,67223
32102,67222
13350,67221
52577,67219
50104,67218
31033,67214
50249,67214
